G2B_목록번호,G2B_목록명,물품고유번호,캠퍼스,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,출력상태,승인상태,취득정리구분,운용부서코드,비고,운용확정일자
5610170325114372,책상,M201816431,ERICA,2018-12-19,150644000,2018-12-23,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2019-01-08
5610170325114372,책상,M201816432,ERICA,2018-12-19,150644000,2018-12-23,,반납,9,출력,확정,자체구입,A351,강의실 환경 개선,2018-12-31
5610170325114372,책상,M201816433,ERICA,2018-12-19,150644000,2018-12-23,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2019-01-05
5610170325114372,책상,M201816434,ERICA,2018-12-19,150644000,2018-12-23,,처분,9,출력,확정,자체구입,A351,강의실 환경 개선,2019-01-11
5610170325114372,책상,M201816435,ERICA,2018-12-19,150644000,2018-12-23,,반납,9,출력,확정,자체구입,A351,강의실 환경 개선,2019-01-13
5610170325114372,책상,M201816436,ERICA,2018-12-19,150644000,2018-12-23,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2019-01-05
5610170325114372,책상,M201816437,ERICA,2018-12-19,150644000,2018-12-23,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2019-01-01
5610170325114372,책상,M201816438,ERICA,2018-12-19,150644000,2018-12-23,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2018-12-29
5610170325114372,책상,M201816439,ERICA,2018-12-19,150644000,2018-12-23,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2019-01-04
5610170325114372,책상,M201816440,ERICA,2018-12-19,150644000,2018-12-23,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2019-01-07
5610170325114372,책상,M201816441,ERICA,2018-12-19,150644000,2018-12-23,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2019-01-10
5610170325114372,책상,M201816442,ERICA,2018-12-19,150644000,2018-12-23,시설팀(ERICA),운용,9,미출력,확정,자체구입,A351,강의실 환경 개선,2019-01-07
5610170325114372,책상,M201816443,ERICA,2018-12-19,150644000,2018-12-23,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2019-01-12
5610170325114372,책상,M201816444,ERICA,2018-12-19,150644000,2018-12-23,,불용,9,출력,확정,자체구입,A351,강의실 환경 개선,2019-01-10
5610170325114372,책상,M201816445,ERICA,2018-12-19,150644000,2018-12-23,,반납,9,출력,확정,자체구입,A351,강의실 환경 개선,2019-01-02
5610170325114372,책상,M201816446,ERICA,2018-12-19,150644000,2018-12-23,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2019-01-12
5610170325114372,책상,M201816447,ERICA,2018-12-19,150644000,2018-12-23,시설팀(ERICA),운용,9,미출력,확정,자체구입,A351,강의실 환경 개선,2019-01-15
5610170325114372,책상,M201816448,ERICA,2018-12-19,150644000,2018-12-23,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2019-01-12
5610170325114372,책상,M201816449,ERICA,2018-12-19,150644000,2018-12-23,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2019-01-07
5610170325114372,책상,M201816450,ERICA,2018-12-19,150644000,2018-12-23,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2019-01-14
5610170325114372,책상,M201816451,ERICA,2018-12-19,150644000,2018-12-23,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2019-01-13
5610170325114372,책상,M201816452,ERICA,2018-12-19,150644000,2018-12-23,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2019-01-08
5610170325114372,책상,M201916453,ERICA,2019-10-13,12286000,2019-10-19,,처분,9,출력,확정,자체구입,A351,,2019-11-09
5610170325114372,책상,M201916454,ERICA,2019-10-13,12286000,2019-10-19,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,,2019-11-08
5610170325114372,책상,M201616455,ERICA,2016-01-06,6007000,2016-01-19,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,,2016-01-29
5610170325114372,책상,M201716456,ERICA,2017-09-18,5883000,2017-09-26,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,,2017-10-19
5610170325114372,책상,M201816457,ERICA,2018-08-22,31730000,2018-08-28,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,,2018-09-12
5610170325114372,책상,M201816458,ERICA,2018-08-22,31730000,2018-08-28,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,,2018-09-07
5610170325114372,책상,M201816459,ERICA,2018-08-22,31730000,2018-08-28,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,,2018-09-18
5610170325114372,책상,M201816460,ERICA,2018-08-22,31730000,2018-08-28,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,,2018-09-15
5610170325114372,책상,M201816461,ERICA,2018-08-22,31730000,2018-08-28,,반납,9,출력,확정,자체구입,A351,,2018-09-21
5610170325114372,책상,M201516462,ERICA,2015-11-10,12516000,2015-11-22,시설팀(ERICA),운용,9,미출력,확정,자체구입,A351,,2015-12-14
5610170325114372,책상,M201516463,ERICA,2015-11-10,12516000,2015-11-22,,처분,9,출력,확정,자체구입,A351,,2015-12-02
5610170325114372,책상,M202516464,ERICA,2025-11-30,33255000,2025-12-10,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2025-12-27
5610170325114372,책상,M202516465,ERICA,2025-11-30,33255000,2025-12-10,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2025-12-21
5610170325114372,책상,M202516466,ERICA,2025-11-30,33255000,2025-12-10,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2025-12-27
5610170325114372,책상,M202516467,ERICA,2025-11-30,33255000,2025-12-10,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2025-12-27
5610170325114372,책상,M202516468,ERICA,2025-11-30,33255000,2025-12-10,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2025-12-22
5610170325114372,책상,M201816469,ERICA,2018-11-10,6497000,2018-11-13,,처분,9,미출력,확정,자체구입,A351,,2018-11-21
5610170325114372,책상,M201916470,ERICA,2019-11-09,32410000,2019-11-16,시설팀(ERICA),운용,9,미출력,확정,자체구입,A351,강의실 환경 개선,2019-12-01
5610170325114372,책상,M201916471,ERICA,2019-11-09,32410000,2019-11-16,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2019-12-02
5610170325114372,책상,M201916472,ERICA,2019-11-09,32410000,2019-11-16,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2019-11-28
5610170325114372,책상,M201916473,ERICA,2019-11-09,32410000,2019-11-16,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2019-12-02
5610170325114372,책상,M201916474,ERICA,2019-11-09,32410000,2019-11-16,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,강의실 환경 개선,2019-11-25
5610170325114372,책상,M201716475,ERICA,2017-04-15,20046000,2017-04-24,,처분,9,출력,확정,자체구입,A351,,2017-05-04
5610170325114372,책상,M201716476,ERICA,2017-04-15,20046000,2017-04-24,시설팀(ERICA),운용,9,미출력,확정,자체구입,A351,,2017-05-20
5610170325114372,책상,M201716477,ERICA,2017-04-15,20046000,2017-04-24,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,,2017-05-18
5610170325114372,책상,M201516478,ERICA,2015-01-18,5972000,2015-01-25,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,,2015-02-11
5610170325114372,책상,M202516479,ERICA,2025-10-27,13464000,2025-11-04,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,,2025-11-22
5610170325114372,책상,M202516480,ERICA,2025-10-27,13464000,2025-11-04,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,,2025-11-20
5610170325114372,책상,M201716481,ERICA,2017-03-18,29555000,2017-03-31,,처분,9,출력,확정,자체구입,A351,신규 연구실 구축,2017-04-21
5610170325114372,책상,M201716482,ERICA,2017-03-18,29555000,2017-03-31,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,신규 연구실 구축,2017-04-16
5610170325114372,책상,M201716483,ERICA,2017-03-18,29555000,2017-03-31,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,신규 연구실 구축,2017-04-16
5610170325114372,책상,M201716484,ERICA,2017-03-18,29555000,2017-03-31,시설팀(ERICA),운용,9,출력,확정,자체구입,A351,신규 연구실 구축,2017-04-23
5610170325114372,책상,M201716485,ERICA,2017-03-18,29555000,2017-03-31,시설팀(ERICA),처분,9,출력,확정,자체구입,A351,신규 연구실 구축,2017-04-20
5611210224128496,작업용의자,M201716486,ERICA,2017-07-02,309000,2017-07-06,시설팀(ERICA),운용,8,미출력,확정,자체구입,A351,사무환경 개선,2017-07-27
5611210224128496,작업용의자,M201716487,ERICA,2017-07-02,309000,2017-07-06,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,사무환경 개선,2017-07-26
5611210224128496,작업용의자,M201716488,ERICA,2017-07-02,309000,2017-07-06,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,사무환경 개선,2017-08-02
5611210224128496,작업용의자,M201516489,ERICA,2015-10-10,170000,2015-10-15,시설팀(ERICA),운용,8,출력,확정,기증,A351,,2015-11-06
5611210224128496,작업용의자,M201516490,ERICA,2015-10-10,170000,2015-10-15,시설팀(ERICA),운용,8,출력,확정,기증,A351,,2015-11-01
5611210224128496,작업용의자,M202516491,ERICA,2025-03-26,495000,2025-04-06,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,노후 집기 교체,2025-04-22
5611210224128496,작업용의자,M202516492,ERICA,2025-03-26,495000,2025-04-06,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,노후 집기 교체,2025-04-26
5611210224128496,작업용의자,M202516493,ERICA,2025-03-26,495000,2025-04-06,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,노후 집기 교체,2025-04-14
5611210224128496,작업용의자,M202516494,ERICA,2025-03-26,495000,2025-04-06,시설팀(ERICA),운용,8,미출력,확정,자체구입,A351,노후 집기 교체,2025-04-25
5611210224128496,작업용의자,M202516495,ERICA,2025-03-26,495000,2025-04-06,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,노후 집기 교체,2025-04-25
5611210224128496,작업용의자,M201716496,ERICA,2017-03-21,430000,2017-04-01,시설팀(ERICA),운용,8,미출력,확정,자체구입,A351,,2017-04-19
5611210224128496,작업용의자,M201716497,ERICA,2017-03-21,430000,2017-04-01,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,,2017-04-25
5611210224128496,작업용의자,M201716498,ERICA,2017-03-21,430000,2017-04-01,시설팀(ERICA),운용,8,미출력,확정,자체구입,A351,,2017-04-14
5611210224128496,작업용의자,M201716499,ERICA,2017-03-21,430000,2017-04-01,시설팀(ERICA),처분,8,출력,확정,자체구입,A351,,2017-04-19
5611210224128496,작업용의자,M201716500,ERICA,2017-03-21,430000,2017-04-01,시설팀(ERICA),처분,8,출력,확정,자체구입,A351,,2017-04-15
5611210224128496,작업용의자,M202516501,ERICA,2025-03-05,101000,2025-03-09,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,,2025-04-03
5611210224128496,작업용의자,M201916502,ERICA,2019-02-04,392000,2019-02-17,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,,2019-03-01
5611210224128496,작업용의자,M201916503,ERICA,2019-02-04,392000,2019-02-17,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,,2019-03-12
5611210224128496,작업용의자,M201916504,ERICA,2019-02-04,392000,2019-02-17,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,,2019-03-10
5611210224128496,작업용의자,M201916505,ERICA,2019-02-04,392000,2019-02-17,,불용,8,미출력,확정,자체구입,A351,,2019-03-05
5611210224128496,작업용의자,M201916506,ERICA,2019-04-16,372000,2019-04-26,,처분,8,출력,확정,자체구입,A351,,2019-05-11
5611210224128496,작업용의자,M201916507,ERICA,2019-04-16,372000,2019-04-26,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,,2019-05-13
5611210224128496,작업용의자,M201916508,ERICA,2019-04-16,372000,2019-04-26,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,,2019-05-09
5611210224128496,작업용의자,M201916509,ERICA,2019-04-16,372000,2019-04-26,시설팀(ERICA),취득,8,미출력,확정,자체구입,A351,,
5611210224128496,작업용의자,M201716510,ERICA,2017-01-04,400000,2017-01-14,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,노후 집기 교체,2017-02-08
5611210224128496,작업용의자,M201716511,ERICA,2017-01-04,400000,2017-01-14,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,노후 집기 교체,2017-01-28
5611210224128496,작업용의자,M201716512,ERICA,2017-01-04,400000,2017-01-14,시설팀(ERICA),처분,8,출력,확정,자체구입,A351,노후 집기 교체,2017-02-02
5611210224128496,작업용의자,M201716513,ERICA,2017-01-04,400000,2017-01-14,시설팀(ERICA),운용,8,미출력,확정,자체구입,A351,노후 집기 교체,2017-01-30
5611210224128496,작업용의자,M202516514,ERICA,2025-06-26,339000,2025-07-07,시설팀(ERICA),운용,8,미출력,확정,자체제작,A351,사무환경 개선,2025-07-29
5611210224128496,작업용의자,M202516515,ERICA,2025-06-26,339000,2025-07-07,시설팀(ERICA),운용,8,출력,확정,자체제작,A351,사무환경 개선,2025-07-24
5611210224128496,작업용의자,M202516516,ERICA,2025-06-26,339000,2025-07-07,시설팀(ERICA),운용,8,출력,확정,자체제작,A351,사무환경 개선,2025-07-14
5611210224128496,작업용의자,M201816517,ERICA,2018-07-22,416000,2018-08-02,시설팀(ERICA),운용,8,미출력,확정,자체구입,A351,,2018-08-20
5611210224128496,작업용의자,M201816518,ERICA,2018-07-22,416000,2018-08-02,시설팀(ERICA),운용,8,미출력,확정,자체구입,A351,,2018-08-17
5611210224128496,작업용의자,M201816519,ERICA,2018-07-22,416000,2018-08-02,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,,2018-08-16
5611210224128496,작업용의자,M201816520,ERICA,2018-07-22,416000,2018-08-02,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,,2018-08-22
5611210224128496,작업용의자,M201616521,ERICA,2016-03-26,1974000,2016-04-01,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-04-25
5611210224128496,작업용의자,M201616522,ERICA,2016-03-26,1974000,2016-04-01,시설팀(ERICA),처분,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-04-14
5611210224128496,작업용의자,M201616523,ERICA,2016-03-26,1974000,2016-04-01,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-04-16
5611210224128496,작업용의자,M201616524,ERICA,2016-03-26,1974000,2016-04-01,시설팀(ERICA),처분,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-04-16
5611210224128496,작업용의자,M201616525,ERICA,2016-03-26,1974000,2016-04-01,,처분,8,미출력,확정,자체구입,A351,강의실 환경개선 사업,2016-04-25
5611210224128496,작업용의자,M201616526,ERICA,2016-03-26,1974000,2016-04-01,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-04-08
5611210224128496,작업용의자,M201616527,ERICA,2016-03-26,1974000,2016-04-01,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-04-17
5611210224128496,작업용의자,M201616528,ERICA,2016-03-26,1974000,2016-04-01,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-04-14
5611210224128496,작업용의자,M201616529,ERICA,2016-03-26,1974000,2016-04-01,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-04-18
5611210224128496,작업용의자,M201616530,ERICA,2016-03-26,1974000,2016-04-01,시설팀(ERICA),처분,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-04-15
5611210224128496,작업용의자,M201616531,ERICA,2016-03-26,1974000,2016-04-01,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-04-24
5611210224128496,작업용의자,M201616532,ERICA,2016-03-26,1974000,2016-04-01,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-04-19
5611210224128496,작업용의자,M201616533,ERICA,2016-03-26,1974000,2016-04-01,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-04-16
5611210224128496,작업용의자,M201616534,ERICA,2016-03-26,1974000,2016-04-01,시설팀(ERICA),불용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-04-13
5611210224128496,작업용의자,M201616535,ERICA,2016-03-26,1974000,2016-04-01,시설팀(ERICA),운용,8,미출력,확정,자체구입,A351,강의실 환경개선 사업,2016-04-15
5611210224128496,작업용의자,M201616536,ERICA,2016-03-26,1974000,2016-04-01,시설팀(ERICA),처분,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-04-22
5611210224128496,작업용의자,M201616537,ERICA,2016-03-26,1974000,2016-04-01,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-04-21
5611210224128496,작업용의자,M201616538,ERICA,2016-03-26,1974000,2016-04-01,시설팀(ERICA),처분,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-04-25
5611210224128496,작업용의자,M201616539,ERICA,2016-03-26,1974000,2016-04-01,시설팀(ERICA),처분,8,미출력,확정,자체구입,A351,강의실 환경개선 사업,2016-04-13
5611210224128496,작업용의자,M201616540,ERICA,2016-03-26,1974000,2016-04-01,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-04-15
5611210224128496,작업용의자,M201616541,ERICA,2016-03-26,1974000,2016-04-01,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-04-16
5611210224128496,작업용의자,M202516542,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-07-07
5611210224128496,작업용의자,M202516543,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),취득,8,미출력,확정,자체구입,A351,강의실 환경개선 사업,
5611210224128496,작업용의자,M202516544,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-06-28
5611210224128496,작업용의자,M202516545,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,미출력,확정,자체구입,A351,강의실 환경개선 사업,2025-07-03
5611210224128496,작업용의자,M202516546,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-06-24
5611210224128496,작업용의자,M202516547,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-06-27
5611210224128496,작업용의자,M202516548,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-07-06
5611210224128496,작업용의자,M202516549,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-06-29
5611210224128496,작업용의자,M202516550,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-07-03
5611210224128496,작업용의자,M202516551,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-06-28
5611210224128496,작업용의자,M202516552,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-07-05
5611210224128496,작업용의자,M202516553,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,미출력,확정,자체구입,A351,강의실 환경개선 사업,2025-06-19
5611210224128496,작업용의자,M202516554,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-07-05
5611210224128496,작업용의자,M202516555,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-06-30
5611210224128496,작업용의자,M202516556,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-07-02
5611210224128496,작업용의자,M202516557,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-06-26
5611210224128496,작업용의자,M202516558,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,미출력,확정,자체구입,A351,강의실 환경개선 사업,2025-07-05
5611210224128496,작업용의자,M202516559,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-07-07
5611210224128496,작업용의자,M202516560,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,미출력,확정,자체구입,A351,강의실 환경개선 사업,2025-07-02
5611210224128496,작업용의자,M202516561,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-06-27
5611210224128496,작업용의자,M202516562,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-06-25
5611210224128496,작업용의자,M202516563,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-07-01
5611210224128496,작업용의자,M202516564,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-07-02
5611210224128496,작업용의자,M202516565,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-06-29
5611210224128496,작업용의자,M202516566,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-07-07
5611210224128496,작업용의자,M202516567,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-07-06
5611210224128496,작업용의자,M202516568,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-07-07
5611210224128496,작업용의자,M202516569,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2025-07-02
5611210224128496,작업용의자,M202516570,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,미출력,확정,자체구입,A351,강의실 환경개선 사업,2025-06-23
5611210224128496,작업용의자,M202516571,ERICA,2025-06-08,3038000,2025-06-13,,반납,8,미출력,확정,자체구입,A351,강의실 환경개선 사업,2025-06-24
5611210224128496,작업용의자,M202516572,ERICA,2025-06-08,3038000,2025-06-13,시설팀(ERICA),운용,8,미출력,확정,자체구입,A351,강의실 환경개선 사업,2025-07-04
5611210224128496,작업용의자,M201716573,ERICA,2017-06-21,99000,2017-07-04,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,,2017-07-21
5611210224128496,작업용의자,M202516574,ERICA,2025-08-21,104000,2025-08-27,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,,2025-09-09
5611210224128496,작업용의자,M201616575,ERICA,2016-08-05,1428000,2016-08-17,,처분,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-09-08
5611210224128496,작업용의자,M201616576,ERICA,2016-08-05,1428000,2016-08-17,시설팀(ERICA),운용,8,미출력,확정,자체구입,A351,강의실 환경개선 사업,2016-08-27
5611210224128496,작업용의자,M201616577,ERICA,2016-08-05,1428000,2016-08-17,시설팀(ERICA),운용,8,미출력,확정,자체구입,A351,강의실 환경개선 사업,2016-08-23
5611210224128496,작업용의자,M201616578,ERICA,2016-08-05,1428000,2016-08-17,시설팀(ERICA),처분,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-09-01
5611210224128496,작업용의자,M201616579,ERICA,2016-08-05,1428000,2016-08-17,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-09-05
5611210224128496,작업용의자,M201616580,ERICA,2016-08-05,1428000,2016-08-17,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-08-25
5611210224128496,작업용의자,M201616581,ERICA,2016-08-05,1428000,2016-08-17,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-08-24
5611210224128496,작업용의자,M201616582,ERICA,2016-08-05,1428000,2016-08-17,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-09-04
5611210224128496,작업용의자,M201616583,ERICA,2016-08-05,1428000,2016-08-17,,처분,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-08-26
5611210224128496,작업용의자,M201616584,ERICA,2016-08-05,1428000,2016-08-17,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-08-29
5611210224128496,작업용의자,M201616585,ERICA,2016-08-05,1428000,2016-08-17,시설팀(ERICA),처분,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-09-11
5611210224128496,작업용의자,M201616586,ERICA,2016-08-05,1428000,2016-08-17,시설팀(ERICA),처분,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-09-08
5611210224128496,작업용의자,M201616587,ERICA,2016-08-05,1428000,2016-08-17,시설팀(ERICA),처분,8,미출력,확정,자체구입,A351,강의실 환경개선 사업,2016-08-27
5611210224128496,작업용의자,M201616588,ERICA,2016-08-05,1428000,2016-08-17,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-09-05
5611210224128496,작업용의자,M201616589,ERICA,2016-08-05,1428000,2016-08-17,시설팀(ERICA),처분,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-08-31
5611210224128496,작업용의자,M201616590,ERICA,2016-08-05,1428000,2016-08-17,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-08-22
5611210224128496,작업용의자,M201616591,ERICA,2016-08-05,1428000,2016-08-17,시설팀(ERICA),처분,8,출력,확정,자체구입,A351,강의실 환경개선 사업,2016-09-07
5611210224128496,작업용의자,M201616592,ERICA,2016-11-09,196000,2016-11-14,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,,2016-11-30
5611210224128496,작업용의자,M201616593,ERICA,2016-11-09,196000,2016-11-14,,반납,8,출력,확정,자체구입,A351,,2016-12-04
5611210224128496,작업용의자,M201816594,ERICA,2018-05-25,525000,2018-06-01,시설팀(ERICA),운용,8,출력,확정,자체구입,A351,,2018-06-13
5611210224128496,작업용의자,M201816595,ERICA,2018-05-25,525000,2018-06-01,시설팀(ERICA),운용,8,미출력,확정,자체구입,A351,,2018-06-13
5611210224128496,작업용의자,M201816596,ERICA,2018-05-25,525000,2018-06-01,시설팀(ERICA),처분,8,출력,확정,자체구입,A351,,2018-06-19
5611210224128496,작업용의자,M201816597,ERICA,2018-05-25,525000,2018-06-01,시설팀(ERICA),운용,8,미출력,확정,자체구입,A351,,2018-06-19
