불용일자,불용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,물품상태,사유
2023-06-26,2023-07-22,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713272,2017-10-02,16864000,2017-10-14,,불용,5,불용품,노후화(성능저하)
2023-07-25,,badbergjr,박대리,반려,4321150724158946,데스크톱컴퓨터,M201713273,2017-10-02,16864000,2017-10-14,,운용,5,불용품,노후화(성능저하)
2024-10-28,2024-11-13,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713274,2017-10-02,16864000,2017-10-14,,불용,5,불용품,수리비용과다
2022-01-30,2022-02-20,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713275,2017-10-02,16864000,2017-10-14,,불용,5,불용품,노후화(성능저하)
2024-04-21,2024-05-08,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713276,2017-10-02,16864000,2017-10-14,,불용,5,불용품,노후화(성능저하)
2020-02-02,2020-03-01,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713277,2017-10-02,16864000,2017-10-14,,불용,5,불용품,수리비용과다
2020-04-12,2020-04-26,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713278,2017-10-02,16864000,2017-10-14,,불용,5,불용품,수리비용과다
2023-08-31,2023-09-15,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713279,2017-10-02,16864000,2017-10-14,,불용,5,폐품,고장/파손
2022-06-07,2022-06-21,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713280,2017-10-02,16864000,2017-10-14,,불용,5,폐품,고장/파손
2023-10-04,2023-10-24,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713281,2017-10-02,16864000,2017-10-14,,불용,5,폐품,고장/파손
2022-11-21,2022-12-08,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713282,2017-10-02,16864000,2017-10-14,,불용,5,폐품,고장/파손
2025-07-18,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201713283,2017-10-02,16864000,2017-10-14,,운용,5,불용품,노후화(성능저하)
2021-12-28,2022-01-14,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713284,2017-10-02,16864000,2017-10-14,,불용,5,불용품,노후화(성능저하)
2021-10-21,2021-11-19,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713285,2017-10-02,16864000,2017-10-14,,불용,5,불용품,수리비용과다
2025-05-07,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201713286,2017-10-02,16864000,2017-10-14,,운용,5,불용품,노후화(성능저하)
2023-10-22,2023-11-07,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713287,2017-10-02,16864000,2017-10-14,,불용,5,불용품,수리비용과다
2025-07-20,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201713288,2017-10-02,16864000,2017-10-14,,운용,5,폐품,고장/파손
2024-03-27,2024-04-22,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713289,2017-10-02,16864000,2017-10-14,,불용,5,불용품,노후화(성능저하)
2021-07-02,2021-07-31,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713290,2017-10-02,16864000,2017-10-14,,불용,5,불용품,노후화(성능저하)
2022-04-02,2022-04-21,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713291,2017-10-02,16864000,2017-10-14,,불용,5,불용품,노후화(성능저하)
2024-07-19,2024-08-07,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713292,2017-10-02,16864000,2017-10-14,,불용,5,불용품,노후화(성능저하)
2025-11-17,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201713293,2017-10-02,16864000,2017-10-14,,운용,5,불용품,수리비용과다
2024-07-12,2024-07-28,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713294,2017-10-02,16864000,2017-10-14,,불용,5,불용품,노후화(성능저하)
2022-05-09,2022-06-08,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713295,2017-10-02,16864000,2017-10-14,,불용,5,폐품,고장/파손
2020-02-05,2020-02-29,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713296,2017-10-02,16864000,2017-10-14,,불용,5,불용품,노후화(성능저하)
2022-01-07,2022-01-31,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713297,2017-10-02,16864000,2017-10-14,,불용,5,불용품,노후화(성능저하)
2021-08-14,2021-09-09,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713298,2017-10-02,16864000,2017-10-14,,불용,5,불용품,수리비용과다
2024-02-28,2024-03-23,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713299,2017-10-02,16864000,2017-10-14,,불용,5,폐품,고장/파손
2022-05-31,2022-06-18,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201713300,2017-10-02,16864000,2017-10-14,,불용,5,불용품,수리비용과다
2025-07-04,2025-07-25,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201913305,2019-03-17,2625000,2019-03-21,,불용,5,불용품,수리비용과다
2023-07-18,2023-08-05,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201913306,2019-03-17,2625000,2019-03-21,,불용,5,불용품,수리비용과다
2024-04-04,,badbergjr,박대리,반려,4321150724158946,데스크톱컴퓨터,M201913307,2019-03-17,2625000,2019-03-21,,운용,5,불용품,노후화(성능저하)
2025-12-04,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201913309,2019-03-17,2625000,2019-03-21,,운용,5,폐품,고장/파손
2026-01-22,,badbergjr,박대리,반려,4321150724158946,데스크톱컴퓨터,M201913344,2019-05-12,1890000,2019-05-15,,운용,5,불용품,수리비용과다
2025-12-30,,badbergjr,박대리,반려,4321150724158946,데스크톱컴퓨터,M201913345,2019-05-12,1890000,2019-05-15,,운용,5,불용품,수리비용과다
2024-07-29,2024-08-17,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201913346,2019-05-12,1890000,2019-05-15,,불용,5,폐품,고장/파손
2025-05-27,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201613350,2016-08-08,587000,2016-08-12,,운용,5,불용품,수리비용과다
2021-10-16,2021-11-06,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202013351,2020-09-29,1923000,2020-10-07,,불용,5,정비필요품,활용부서부재
2025-04-21,2025-05-17,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202013352,2020-09-29,1923000,2020-10-07,,불용,5,폐품,고장/파손
2024-03-29,,badbergjr,박대리,반려,4321150724158946,데스크톱컴퓨터,M202013353,2020-09-29,1923000,2020-10-07,,운용,5,폐품,고장/파손
2020-04-21,2020-05-05,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201813354,2018-01-20,2156000,2018-01-23,,불용,5,불용품,노후화(성능저하)
2022-08-12,2022-09-11,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201813355,2018-01-20,2156000,2018-01-23,,불용,5,불용품,노후화(성능저하)
2024-06-06,2024-07-03,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201813356,2018-01-20,2156000,2018-01-23,,불용,5,불용품,수리비용과다
2021-10-18,2021-11-07,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201813357,2018-01-20,2156000,2018-01-23,,불용,5,폐품,고장/파손
2019-02-28,2019-03-29,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201513360,2015-08-19,1791000,2015-08-26,,불용,5,폐품,고장/파손
2022-09-10,2022-09-27,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201513361,2015-08-19,1791000,2015-08-26,,불용,5,폐품,고장/파손
2021-11-24,2021-12-09,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201513362,2015-08-19,1791000,2015-08-26,,불용,5,불용품,수리비용과다
2026-02-08,2026-02-08,badbergjr,박대리,확정,4321190224407366,액정모니터,M201813374,2018-12-05,2084000,2018-12-13,,불용,5,불용품,노후화(성능저하)
2025-03-10,2025-03-24,badbergjr,박대리,확정,4321190224407366,액정모니터,M201813376,2018-12-05,2084000,2018-12-13,,불용,5,불용품,노후화(성능저하)
2023-07-03,2023-07-30,badbergjr,박대리,확정,4321190224407366,액정모니터,M201513379,2015-12-20,1422000,2015-12-29,,불용,5,폐품,고장/파손
2019-07-29,2019-08-20,badbergjr,박대리,확정,4321190224407366,액정모니터,M201513380,2015-12-20,1422000,2015-12-29,,불용,5,폐품,고장/파손
2024-03-10,2024-03-26,badbergjr,박대리,확정,4321190224407366,액정모니터,M201513381,2015-12-20,1422000,2015-12-29,,불용,5,불용품,수리비용과다
2025-10-24,2025-11-10,badbergjr,박대리,확정,4321190224407366,액정모니터,M202113382,2021-01-22,1172000,2021-01-31,,불용,5,폐품,고장/파손
2024-09-01,2024-09-19,badbergjr,박대리,확정,4321190224407366,액정모니터,M201813385,2018-06-11,2555000,2018-06-23,,불용,5,불용품,노후화(성능저하)
2026-01-11,2026-01-26,badbergjr,박대리,확정,4321190224407366,액정모니터,M201813387,2018-06-11,2555000,2018-06-23,,불용,5,불용품,노후화(성능저하)
2025-10-05,,badbergjr,박대리,대기,4321190224407366,액정모니터,M201813388,2018-06-11,2555000,2018-06-23,,운용,5,불용품,수리비용과다
2025-11-13,,badbergjr,박대리,대기,4321190224407366,액정모니터,M201913391,2019-04-03,1788000,2019-04-06,,반납,5,중고품,구형화
2024-12-28,,badbergjr,박대리,대기,4321190224407366,액정모니터,M201913393,2019-04-03,1788000,2019-04-06,,운용,5,불용품,수리비용과다
2025-12-04,2026-01-03,badbergjr,박대리,확정,4321190224407366,액정모니터,M201913402,2019-10-21,2780000,2019-10-25,,불용,5,불용품,수리비용과다
2024-12-04,2024-12-30,badbergjr,박대리,확정,4321190224407366,액정모니터,M201613411,2016-01-01,1605000,2016-01-04,,불용,5,불용품,수리비용과다
2025-11-21,,badbergjr,박대리,대기,4321190224407366,액정모니터,M201613412,2016-01-01,1605000,2016-01-04,,운용,5,폐품,고장/파손
2024-11-04,,badbergjr,박대리,반려,4321190224407366,액정모니터,M201613413,2016-01-01,1605000,2016-01-04,,운용,5,불용품,노후화(성능저하)
2023-04-16,2023-05-15,badbergjr,박대리,확정,4321190224407366,액정모니터,M201713419,2017-12-18,1626000,2018-01-01,,불용,5,폐품,고장/파손
2022-07-02,2022-07-19,badbergjr,박대리,확정,4321190224407366,액정모니터,M201713420,2017-12-18,1626000,2018-01-01,,불용,5,불용품,수리비용과다
2020-11-26,2020-12-24,badbergjr,박대리,확정,4321190224407366,액정모니터,M201513424,2015-12-14,2360000,2015-12-25,,불용,5,폐품,고장/파손
2023-06-05,2023-07-05,badbergjr,박대리,확정,4321190224407366,액정모니터,M201513425,2015-12-14,2360000,2015-12-25,,불용,5,불용품,수리비용과다
2021-01-17,2021-02-12,badbergjr,박대리,확정,4321190224407366,액정모니터,M201513426,2015-12-14,2360000,2015-12-25,,불용,5,불용품,수리비용과다
2025-09-06,,badbergjr,박대리,대기,4321190224407366,액정모니터,M201513427,2015-12-14,2360000,2015-12-25,,운용,5,불용품,수리비용과다
2025-02-17,,badbergjr,박대리,대기,4321190224407366,액정모니터,M201513428,2015-12-14,2360000,2015-12-25,,운용,5,폐품,고장/파손
2023-11-26,2023-12-18,badbergjr,박대리,확정,4321190224407366,액정모니터,M201513434,2015-09-08,2655000,2015-09-15,,불용,5,불용품,노후화(성능저하)
2021-11-07,2021-11-25,badbergjr,박대리,확정,4321190224407366,액정모니터,M201513435,2015-09-08,2655000,2015-09-15,,불용,5,폐품,고장/파손
2022-06-01,2022-06-16,badbergjr,박대리,확정,4321190224407366,액정모니터,M201513436,2015-09-08,2655000,2015-09-15,,불용,5,불용품,수리비용과다
2022-10-01,2022-10-18,badbergjr,박대리,확정,4321190224407366,액정모니터,M201513437,2015-09-08,2655000,2015-09-15,,불용,5,폐품,고장/파손
2021-09-12,2021-10-04,badbergjr,박대리,확정,4321190224407366,액정모니터,M201513438,2015-09-08,2655000,2015-09-15,,불용,5,불용품,수리비용과다
2024-07-09,2024-08-05,badbergjr,박대리,확정,4321190224407366,액정모니터,M201713442,2017-03-04,2685000,2017-03-08,,불용,5,불용품,수리비용과다
2025-01-14,2025-02-12,badbergjr,박대리,확정,4321190224407366,액정모니터,M201713443,2017-03-04,2685000,2017-03-08,,불용,5,불용품,수리비용과다
2024-06-13,2024-07-10,badbergjr,박대리,확정,4321190224407366,액정모니터,M201713444,2017-03-04,2685000,2017-03-08,,불용,5,불용품,수리비용과다
2024-06-08,2024-06-25,badbergjr,박대리,확정,4321190224407366,액정모니터,M201713445,2017-03-04,2685000,2017-03-08,,불용,5,불용품,노후화(성능저하)
2021-12-30,2022-01-22,badbergjr,박대리,확정,4321190224407366,액정모니터,M201713446,2017-03-04,2685000,2017-03-08,,불용,5,불용품,수리비용과다
2024-02-23,2024-03-11,badbergjr,박대리,확정,4321190224407366,액정모니터,M201713448,2017-04-03,970000,2017-04-17,,불용,5,폐품,고장/파손
2024-10-05,2024-10-28,badbergjr,박대리,확정,4321190224407366,액정모니터,M201713449,2017-04-03,970000,2017-04-17,,불용,5,불용품,노후화(성능저하)
2018-08-14,2018-09-06,badbergjr,박대리,확정,4321190224407366,액정모니터,M201813455,2018-04-23,1018000,2018-04-26,,불용,5,중고품,활용부서부재
2025-11-10,,badbergjr,박대리,대기,4321190224407366,액정모니터,M201913462,2019-03-03,1170000,2019-03-13,,반납,5,정비필요품,활용부서부재
2025-11-30,,badbergjr,박대리,대기,4321190224407366,액정모니터,M201813466,2018-09-16,2840000,2018-09-23,,운용,5,폐품,고장/파손
2025-07-06,,badbergjr,박대리,대기,4321190224407366,액정모니터,M201813468,2018-09-16,2840000,2018-09-23,,운용,5,폐품,고장/파손
2025-04-26,2025-05-16,badbergjr,박대리,확정,4321190224407366,액정모니터,M201813469,2018-09-16,2840000,2018-09-23,,불용,5,불용품,수리비용과다
2025-08-11,2025-08-28,badbergjr,박대리,확정,4321190224407366,액정모니터,M201813470,2018-09-16,2840000,2018-09-23,,불용,5,불용품,노후화(성능저하)
2025-09-06,,badbergjr,박대리,대기,4321190224407366,액정모니터,M201513473,2015-06-04,1002000,2015-06-14,,운용,5,불용품,수리비용과다
2023-03-29,2023-04-12,badbergjr,박대리,확정,4321190224407366,액정모니터,M201513474,2015-06-04,1002000,2015-06-14,,불용,5,불용품,노후화(성능저하)
2023-09-16,2023-09-30,badbergjr,박대리,확정,4321190224407366,액정모니터,M201613482,2016-11-26,994000,2016-12-09,,불용,5,불용품,노후화(성능저하)
2022-07-08,2022-07-24,badbergjr,박대리,확정,4321190224407366,액정모니터,M202213488,2022-05-24,3085000,2022-05-28,,불용,5,신품,활용부서부재
2023-01-03,2023-02-01,badbergjr,박대리,확정,4321190224407366,액정모니터,M201513489,2015-11-21,490000,2015-12-03,,불용,5,폐품,고장/파손
2025-05-26,,badbergjr,박대리,대기,4321190224407366,액정모니터,M202113492,2021-01-08,2132000,2021-01-13,,반납,5,중고품,활용부서부재
2025-11-02,,badbergjr,박대리,대기,4321190224407366,액정모니터,M201713497,2017-09-12,538000,2017-09-16,,운용,5,폐품,고장/파손
2023-04-29,2023-05-14,badbergjr,박대리,확정,4321190224407366,액정모니터,M201713501,2017-09-02,1473000,2017-09-06,,불용,5,불용품,수리비용과다
2022-12-11,,badbergjr,박대리,반려,4321190224407366,액정모니터,M201713502,2017-09-02,1473000,2017-09-06,,운용,5,불용품,수리비용과다
2023-04-28,2023-05-20,badbergjr,박대리,확정,4321190224407366,액정모니터,M201713503,2017-09-02,1473000,2017-09-06,,불용,5,폐품,고장/파손
2024-07-25,2024-08-16,badbergjr,박대리,확정,4321190224407366,액정모니터,M201913508,2019-02-24,1092000,2019-03-10,,불용,5,폐품,고장/파손
2025-09-02,,badbergjr,박대리,대기,4321190224407366,액정모니터,M201913509,2019-02-24,1092000,2019-03-10,,운용,5,불용품,수리비용과다
2023-12-15,,badbergjr,박대리,반려,4321190224407366,액정모니터,M201813512,2018-02-05,506000,2018-02-08,,운용,5,폐품,고장/파손
2025-10-12,,badbergjr,박대리,대기,4321210523858386,레이저프린터,M201613516,2016-11-08,9540000,2016-11-18,,운용,6,폐품,고장/파손
2022-03-11,2022-04-07,badbergjr,박대리,확정,4321210523858386,레이저프린터,M201613517,2016-11-08,9540000,2016-11-18,,불용,6,불용품,수리비용과다
2022-05-30,2022-06-26,badbergjr,박대리,확정,4321210523858386,레이저프린터,M201613518,2016-11-08,9540000,2016-11-18,,불용,6,불용품,수리비용과다
2024-02-13,,badbergjr,박대리,반려,4321171124204348,스캐너,M201913523,2019-06-18,21228000,2019-06-24,,운용,6,폐품,고장/파손
2021-04-10,2021-05-06,badbergjr,박대리,확정,4321171124204348,스캐너,M201713525,2017-08-09,18420000,2017-08-16,,불용,6,폐품,고장/파손
2025-02-02,,badbergjr,박대리,대기,4321171124204348,스캐너,M201713526,2017-08-09,18420000,2017-08-16,,운용,6,불용품,수리비용과다
2024-03-12,2024-03-30,badbergjr,박대리,확정,4321171124204348,스캐너,M201713527,2017-08-09,18420000,2017-08-16,,불용,6,불용품,노후화(성능저하)
2026-02-06,2026-02-08,badbergjr,박대리,확정,4321171124204348,스캐너,M201813529,2018-10-20,18630000,2018-10-31,,불용,6,폐품,고장/파손
2023-07-02,2023-07-31,badbergjr,박대리,확정,4321171124204348,스캐너,M201813530,2018-10-20,18630000,2018-10-31,,불용,6,불용품,노후화(성능저하)
2024-08-10,2024-08-26,badbergjr,박대리,확정,4321171124204348,스캐너,M201813531,2018-10-20,18630000,2018-10-31,,불용,6,불용품,수리비용과다
2021-10-23,2021-11-22,badbergjr,박대리,확정,4322260923908131,네트워크라우터,M201613534,2016-12-25,1034000,2016-12-30,,불용,9,불용품,노후화(성능저하)
2018-09-19,2018-10-12,badbergjr,박대리,확정,4322260923908131,네트워크라우터,M201613535,2016-12-25,1034000,2016-12-30,,불용,9,불용품,수리비용과다
2018-10-09,2018-11-08,badbergjr,박대리,확정,5610170325114372,책상,M201813550,2018-08-02,29240000,2018-08-05,,불용,9,신품,활용부서부재
2025-01-23,2025-02-18,badbergjr,박대리,확정,5610170325114372,책상,M201513557,2015-02-28,18267000,2015-03-07,,불용,9,폐품,고장/파손
2025-06-02,,badbergjr,박대리,대기,5610170325114372,책상,M201913567,2019-07-21,34465000,2019-08-01,,반납,9,중고품,구형화
2018-11-15,2018-12-08,badbergjr,박대리,확정,5610170325114372,책상,M201813582,2018-04-23,283950000,2018-04-26,,불용,9,정비필요품,활용부서부재
2018-08-20,2018-09-10,badbergjr,박대리,확정,5610170325114372,책상,M201813583,2018-04-23,283950000,2018-04-26,,불용,9,중고품,활용부서부재
2019-03-08,2019-04-04,badbergjr,박대리,확정,5610170325114372,책상,M201813587,2018-04-23,283950000,2018-04-26,,불용,9,중고품,구형화
2018-10-08,2018-11-07,badbergjr,박대리,확정,5610170325114372,책상,M201813589,2018-04-23,283950000,2018-04-26,,불용,9,신품,구형화
2019-04-28,2019-05-20,badbergjr,박대리,확정,5610170325114372,책상,M201813593,2018-04-23,283950000,2018-04-26,,불용,9,중고품,공용전환
2018-12-10,2019-01-01,badbergjr,박대리,확정,5610170325114372,책상,M201813594,2018-04-23,283950000,2018-04-26,,불용,9,중고품,활용부서부재
2018-11-02,2018-11-18,badbergjr,박대리,확정,5610170325114372,책상,M201813595,2018-04-23,283950000,2018-04-26,,불용,9,중고품,구형화
2019-02-14,2019-03-05,badbergjr,박대리,확정,5610170325114372,책상,M201813599,2018-04-23,283950000,2018-04-26,,불용,9,중고품,공용전환
2025-09-23,,badbergjr,박대리,대기,5610170325114372,책상,M201813607,2018-04-23,283950000,2018-04-26,,반납,9,중고품,공용전환
2019-01-01,2019-01-27,badbergjr,박대리,확정,5610170325114372,책상,M201813618,2018-04-23,283950000,2018-04-26,,불용,9,중고품,활용부서부재
2024-10-29,,badbergjr,박대리,대기,5610170325114372,책상,M201813628,2018-08-18,34290000,2018-08-29,,반납,9,신품,활용부서부재
2020-07-25,2020-08-22,badbergjr,박대리,확정,5610170325114372,책상,M201913638,2019-10-14,60420000,2019-10-21,,불용,9,신품,구형화
2016-01-15,2016-01-31,badbergjr,박대리,확정,5610170325114372,책상,M201513639,2015-08-25,12038000,2015-09-08,,불용,9,중고품,공용전환
2017-11-24,2017-12-21,badbergjr,박대리,확정,5610170325114372,책상,M201613681,2016-12-20,139766000,2016-12-27,,불용,9,중고품,공용전환
2017-12-17,2017-12-31,badbergjr,박대리,확정,5610170325114372,책상,M201613692,2016-12-20,139766000,2016-12-27,,불용,9,중고품,공용전환
2017-09-14,2017-10-13,badbergjr,박대리,확정,5610170325114372,책상,M201613697,2016-12-20,139766000,2016-12-27,,불용,9,신품,구형화
2024-12-06,,badbergjr,박대리,대기,5610170325114372,책상,M201613745,2016-02-20,12376000,2016-02-25,,반납,9,신품,공용전환
2018-07-26,,badbergjr,박대리,반려,5610170325114372,책상,M201813755,2018-03-26,211794000,2018-04-08,,반납,9,중고품,구형화
2024-05-23,2024-06-07,badbergjr,박대리,확정,5610170325114372,책상,M201813761,2018-03-26,211794000,2018-04-08,,불용,9,불용품,노후화(성능저하)
2019-09-17,2019-10-05,badbergjr,박대리,확정,5610170325114372,책상,M201913814,2019-03-27,277772000,2019-04-10,,불용,9,중고품,활용부서부재
2019-11-08,2019-12-06,badbergjr,박대리,확정,5610170325114372,책상,M201913830,2019-03-27,277772000,2019-04-10,,불용,9,신품,활용부서부재
2019-05-22,2019-06-13,badbergjr,박대리,확정,5610170325114372,책상,M201913831,2019-03-27,277772000,2019-04-10,,불용,9,중고품,구형화
2019-10-30,2019-11-26,badbergjr,박대리,확정,5610170325114372,책상,M201913839,2019-03-27,277772000,2019-04-10,,불용,9,중고품,구형화
2020-02-11,2020-03-06,badbergjr,박대리,확정,5610170325114372,책상,M201913863,2019-08-16,82901000,2019-08-22,,불용,9,신품,활용부서부재
2025-09-03,,badbergjr,박대리,대기,5610170325114372,책상,M201913872,2019-08-16,82901000,2019-08-22,,반납,9,중고품,구형화
2019-10-30,2019-11-21,badbergjr,박대리,확정,5610170325114372,책상,M201813875,2018-10-21,23364000,2018-10-28,,불용,9,중고품,구형화
2018-10-01,2018-10-23,badbergjr,박대리,확정,5610170325114372,책상,M201813887,2018-04-18,13530000,2018-04-28,,불용,9,중고품,공용전환
2024-12-02,,badbergjr,박대리,대기,5610170325114372,책상,M201513889,2015-08-04,96849000,2015-08-16,,반납,9,신품,활용부서부재
2025-02-08,2025-03-10,badbergjr,박대리,확정,5610170325114372,책상,M201513890,2015-08-04,96849000,2015-08-16,,불용,9,불용품,수리비용과다
2015-10-11,,badbergjr,박대리,반려,5610170325114372,책상,M201513893,2015-08-04,96849000,2015-08-16,,반납,9,중고품,구형화
2016-06-25,,badbergjr,박대리,반려,5610170325114372,책상,M201513903,2015-08-04,96849000,2015-08-16,,반납,9,신품,구형화
2016-03-26,2016-04-18,badbergjr,박대리,확정,5610170325114372,책상,M201513905,2015-08-04,96849000,2015-08-16,,불용,9,중고품,활용부서부재
2018-11-02,,badbergjr,박대리,반려,5610170325114372,책상,M201813961,2018-01-18,31515000,2018-01-21,,반납,9,중고품,공용전환
2020-01-13,2020-02-07,badbergjr,박대리,확정,5610170325114372,책상,M201913965,2019-01-25,69012000,2019-02-05,,불용,9,신품,구형화
2019-10-10,2019-11-03,badbergjr,박대리,확정,5610170325114372,책상,M201913973,2019-01-25,69012000,2019-02-05,,불용,9,중고품,활용부서부재
2017-10-08,2017-10-27,badbergjr,박대리,확정,5610170325114372,책상,M201613980,2016-12-14,280035000,2016-12-26,,불용,9,중고품,활용부서부재
2018-01-07,2018-02-01,badbergjr,박대리,확정,5610170325114372,책상,M201613982,2016-12-14,280035000,2016-12-26,,불용,9,중고품,활용부서부재
2025-01-08,,badbergjr,박대리,대기,5610170325114372,책상,M201613991,2016-12-14,280035000,2016-12-26,,반납,9,중고품,구형화
2025-12-16,2026-01-10,badbergjr,박대리,확정,5610170325114372,책상,M201613992,2016-12-14,280035000,2016-12-26,,불용,9,불용품,노후화(성능저하)
2023-07-13,2023-07-30,badbergjr,박대리,확정,5610170325114372,책상,M201613994,2016-12-14,280035000,2016-12-26,,불용,9,불용품,노후화(성능저하)
2017-11-04,2017-11-18,badbergjr,박대리,확정,5610170325114372,책상,M201613997,2016-12-14,280035000,2016-12-26,,불용,9,정비필요품,활용부서부재
2017-05-04,2017-05-18,badbergjr,박대리,확정,5610170325114372,책상,M201614016,2016-12-14,280035000,2016-12-26,,불용,9,중고품,활용부서부재
2023-08-04,2023-08-28,badbergjr,박대리,확정,5610170325114372,책상,M201614017,2016-12-14,280035000,2016-12-26,,불용,9,폐품,고장/파손
2017-09-10,2017-09-25,badbergjr,박대리,확정,5610170325114372,책상,M201614018,2016-12-14,280035000,2016-12-26,,불용,9,신품,활용부서부재
2024-12-15,2024-12-29,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914041,2019-10-22,525000,2019-11-04,,불용,8,폐품,고장/파손
2025-03-18,,badbergjr,박대리,대기,5611210224128496,작업용의자,M201914043,2019-10-22,525000,2019-11-04,,반납,8,중고품,공용전환
2026-02-06,,badbergjr,박대리,대기,5611210224128496,작업용의자,M201714045,2017-07-11,3510000,2017-07-16,,운용,8,불용품,수리비용과다
2023-05-06,2023-06-03,badbergjr,박대리,확정,5611210224128496,작업용의자,M201714046,2017-07-11,3510000,2017-07-16,,불용,8,불용품,노후화(성능저하)
2022-03-22,2022-04-20,badbergjr,박대리,확정,5611210224128496,작업용의자,M201714047,2017-07-11,3510000,2017-07-16,,불용,8,불용품,노후화(성능저하)
2025-02-04,,badbergjr,박대리,대기,5611210224128496,작업용의자,M201714049,2017-07-11,3510000,2017-07-16,,운용,8,폐품,고장/파손
2025-02-09,,badbergjr,박대리,대기,5611210224128496,작업용의자,M201714054,2017-07-11,3510000,2017-07-16,,운용,8,불용품,노후화(성능저하)
2026-01-16,2026-02-08,badbergjr,박대리,확정,5611210224128496,작업용의자,M201714057,2017-07-11,3510000,2017-07-16,,불용,8,불용품,수리비용과다
2025-10-23,,badbergjr,박대리,대기,5611210224128496,작업용의자,M201714061,2017-07-11,3510000,2017-07-16,,운용,8,폐품,고장/파손
2025-01-02,2025-01-18,badbergjr,박대리,확정,5611210224128496,작업용의자,M201714062,2017-07-11,3510000,2017-07-16,,불용,8,불용품,노후화(성능저하)
2025-03-03,2025-03-29,badbergjr,박대리,확정,5611210224128496,작업용의자,M201714063,2017-07-11,3510000,2017-07-16,,불용,8,폐품,고장/파손
2025-08-12,2025-08-31,badbergjr,박대리,확정,5611210224128496,작업용의자,M201714067,2017-07-11,3510000,2017-07-16,,불용,8,불용품,노후화(성능저하)
2025-07-25,2025-08-10,badbergjr,박대리,확정,5611210224128496,작업용의자,M201714068,2017-07-11,3510000,2017-07-16,,불용,8,불용품,수리비용과다
2025-03-10,2025-03-30,badbergjr,박대리,확정,5611210224128496,작업용의자,M201714069,2017-07-11,3510000,2017-07-16,,불용,8,불용품,수리비용과다
2023-04-13,2023-05-05,badbergjr,박대리,확정,5611210224128496,작업용의자,M201714074,2017-07-11,3510000,2017-07-16,,불용,8,폐품,고장/파손
2025-10-21,2025-11-17,badbergjr,박대리,확정,5611210224128496,작업용의자,M201714077,2017-07-11,3510000,2017-07-16,,불용,8,폐품,고장/파손
