G2B_목록번호,G2B_목록명,캠퍼스,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,수량,승인상태,취득정리구분,운용부서코드,비고
4321190224407366,액정모니터,ERICA,2019-08-28,2650000,2019-09-01,시설팀(ERICA),취득,5,5,확정,자체제작,A351,
4321190224407366,액정모니터,ERICA,2024-07-14,557000,2024-07-28,시설팀(ERICA),취득,5,1,확정,기증,A351,사무환경 개선용
4321190224407366,액정모니터,ERICA,2019-07-28,504000,2019-08-03,시설팀(ERICA),취득,5,1,확정,자체구입,A351,
4321190224407366,액정모니터,ERICA,2025-07-25,1725000,2025-07-31,시설팀(ERICA),취득,5,3,확정,자체구입,A351,
4321190224407366,액정모니터,ERICA,2015-12-08,2096000,2015-12-18,시설팀(ERICA),취득,5,4,확정,자체구입,A351,
4321190224407366,액정모니터,ERICA,2020-09-10,1818000,2020-09-22,시설팀(ERICA),취득,5,3,확정,자체구입,A351,
4321190224407366,액정모니터,ERICA,2016-07-12,1036000,2016-07-26,시설팀(ERICA),취득,5,2,확정,자체구입,A351,
4321190224407366,액정모니터,ERICA,2023-06-02,2735000,2023-06-16,시설팀(ERICA),취득,5,5,확정,자체구입,A351,
4321190224407366,액정모니터,ERICA,2019-08-14,2510000,2019-08-25,시설팀(ERICA),취득,5,5,확정,자체구입,A351,
4321190224407366,액정모니터,ERICA,2024-03-07,2556000,2024-03-13,시설팀(ERICA),취득,5,4,확정,자체구입,A351,사무환경 개선용
4321190224407366,액정모니터,ERICA,2016-04-17,549000,2016-05-01,시설팀(ERICA),취득,5,1,확정,자체구입,A351,전산 실습실 보조 모니터
4321190224407366,액정모니터,ERICA,2021-03-07,1761000,2021-03-17,시설팀(ERICA),취득,5,3,확정,자체구입,A351,
4321190224407366,액정모니터,ERICA,2018-09-04,2252000,2018-09-11,시설팀(ERICA),취득,5,4,확정,기증,A351,사무환경 개선용
4321190224407366,액정모니터,ERICA,2023-10-27,612000,2023-10-31,시설팀(ERICA),취득,5,1,확정,자체구입,A351,
4321190224407366,액정모니터,ERICA,2015-04-06,537000,2015-04-18,시설팀(ERICA),취득,5,1,확정,자체구입,A351,전산 실습실 보조 모니터
4321190224407366,액정모니터,ERICA,2022-01-31,2710000,2022-02-04,시설팀(ERICA),취득,5,5,확정,자체구입,A351,연구실 다중 화면 구성용
4321190224407366,액정모니터,ERICA,2017-06-24,1611000,2017-07-08,시설팀(ERICA),취득,5,3,확정,자체구입,A351,전산 실습실 보조 모니터
4321190224407366,액정모니터,ERICA,2021-12-13,2084000,2021-12-27,시설팀(ERICA),취득,5,4,확정,자체구입,A351,
4321190224407366,액정모니터,ERICA,2016-04-04,1054000,2016-04-10,시설팀(ERICA),취득,5,2,확정,자체구입,A351,
4321190224407366,액정모니터,ERICA,2022-01-27,2204000,2022-02-10,시설팀(ERICA),취득,5,4,확정,자체구입,A351,전산 실습실 보조 모니터
4321190224407366,액정모니터,ERICA,2026-02-03,636000,2026-02-08,시설팀(ERICA),취득,5,1,확정,자체구입,A351,
4321190224407366,액정모니터,ERICA,2016-10-01,1584000,2016-10-09,시설팀(ERICA),취득,5,3,확정,자체구입,A351,연구실 다중 화면 구성용
4321190224407366,액정모니터,ERICA,2021-04-20,1659000,2021-05-03,시설팀(ERICA),취득,5,3,확정,자체구입,A351,
4321210523858386,레이저프린터,ERICA,2017-03-26,6850000,2017-03-29,시설팀(ERICA),취득,6,2,확정,자체구입,A351,학과 공용 프린터
4321210523858386,레이저프린터,ERICA,2025-02-16,8614000,2025-02-27,시설팀(ERICA),취득,6,2,확정,자체구입,A351,
4321171124204348,스캐너,ERICA,2018-04-24,11124000,2018-04-30,시설팀(ERICA),취득,6,2,확정,자체구입,A351,행정 문서 전산화
4321171124204348,스캐너,ERICA,2024-08-11,25364000,2024-08-16,시설팀(ERICA),취득,6,4,확정,자체구입,A351,자료 디지털 아카이빙
4321171124204348,스캐너,ERICA,2018-04-09,27195000,2018-04-19,시설팀(ERICA),취득,6,5,확정,자체구입,A351,
4321171124204348,스캐너,ERICA,2025-02-16,27196000,2025-02-23,시설팀(ERICA),취득,6,4,확정,자체구입,A351,행정 문서 전산화
4322260923908131,네트워크라우터,ERICA,2019-05-08,2152000,2019-05-15,시설팀(ERICA),취득,9,4,확정,자체구입,A351,
4322260923908131,네트워크라우터,ERICA,2017-02-06,2132000,,시설팀(ERICA),취득,9,4,반려,자체제작,A351,규격 불일치
4322260923908131,네트워크라우터,ERICA,2017-02-25,1018000,2017-03-02,시설팀(ERICA),취득,9,2,확정,자체구입,A351,
4320180323809899,하드디스크드라이브,ERICA,2015-05-23,22148000,2015-05-31,시설팀(ERICA),취득,7,4,확정,자체구입,A351,
4320180323809899,하드디스크드라이브,ERICA,2022-04-02,30130000,2022-04-07,시설팀(ERICA),취득,7,5,확정,자체구입,A351,
4320180323809899,하드디스크드라이브,ERICA,2016-03-21,24715000,2016-03-27,시설팀(ERICA),취득,7,5,확정,자체구입,A351,
4320180323809899,하드디스크드라이브,ERICA,2024-02-16,30340000,2024-02-22,시설팀(ERICA),취득,7,5,확정,자체구입,A351,서버 증설용 스토리지
4320180323809899,하드디스크드라이브,ERICA,2017-08-08,23592000,2017-08-22,시설팀(ERICA),취득,7,4,확정,자체구입,A351,
4320180323809899,하드디스크드라이브,ERICA,2025-04-26,29905000,2025-05-03,시설팀(ERICA),취득,7,5,확정,자체구입,A351,연구 데이터 저장용
4320180323809899,하드디스크드라이브,ERICA,2015-08-14,16173000,2015-08-22,시설팀(ERICA),취득,7,3,확정,자체구입,A351,
4320180323809899,하드디스크드라이브,ERICA,2023-06-25,16839000,2023-07-06,시설팀(ERICA),취득,7,3,확정,자체구입,A351,
4322330822060848,네트워크시스템장비용랙,ERICA,2017-03-02,2556000,2017-03-06,시설팀(ERICA),취득,10,3,확정,자체구입,A351,
4322330822060848,네트워크시스템장비용랙,ERICA,2015-03-14,3360000,2015-03-22,시설팀(ERICA),취득,10,4,확정,자체구입,A351,
4322330822060848,네트워크시스템장비용랙,ERICA,2025-02-15,1014000,2025-02-28,시설팀(ERICA),취득,10,1,확정,자체구입,A351,
4322330822060848,네트워크시스템장비용랙,ERICA,2019-09-07,978000,2019-09-18,시설팀(ERICA),취득,10,1,확정,자체구입,A351,
5610170325114372,책상,ERICA,2019-04-11,24208000,2019-04-22,시설팀(ERICA),취득,9,4,확정,자체구입,A351,연구실 집기 교체
5610170325114372,책상,ERICA,2017-02-05,74841000,2017-02-12,시설팀(ERICA),취득,9,13,확정,자체구입,A351,강의실 환경개선 사업
5610170325114372,책상,ERICA,2018-09-06,23692000,2018-09-16,시설팀(ERICA),취득,9,4,확정,자체구입,A351,
5610170325114372,책상,ERICA,2018-02-11,207144000,2018-02-20,시설팀(ERICA),취득,9,36,확정,자체구입,A351,강의실 환경개선 사업
5610170325114372,책상,ERICA,2016-09-18,159210000,2016-09-25,시설팀(ERICA),취득,9,29,확정,자체구입,A351,신규 연구실 구축
5610170325114372,책상,ERICA,2025-03-03,25284000,2025-03-13,시설팀(ERICA),취득,9,4,확정,자체구입,A351,연구실 집기 교체
5610170325114372,책상,ERICA,2019-10-15,19326000,2019-10-20,시설팀(ERICA),취득,9,3,확정,자체구입,A351,
5610170325114372,책상,ERICA,2017-01-25,24764000,2017-02-03,시설팀(ERICA),취득,9,4,확정,자체구입,A351,신규 연구실 구축
5610170325114372,책상,ERICA,2025-07-27,72127000,2025-08-05,시설팀(ERICA),취득,9,11,확정,자체구입,A351,강의실 환경개선 사업
5610170325114372,책상,ERICA,2018-05-12,29535000,2018-05-19,시설팀(ERICA),취득,9,5,확정,자체구입,A351,
5610170325114372,책상,ERICA,2015-10-27,168588000,2015-10-30,시설팀(ERICA),취득,9,28,확정,자체구입,A351,강의실 환경개선 사업
5610170325114372,책상,ERICA,2024-08-07,14116000,2024-08-13,시설팀(ERICA),취득,9,2,확정,자체구입,A351,
5610170325114372,책상,ERICA,2017-03-11,33255000,2017-03-16,시설팀(ERICA),취득,9,5,확정,기증,A351,
5610170325114372,책상,ERICA,2018-07-03,23780000,2018-07-15,시설팀(ERICA),취득,9,4,확정,자체구입,A351,연구실 집기 교체
5610170325114372,책상,ERICA,2017-08-17,13168000,2017-08-31,시설팀(ERICA),취득,9,2,확정,자체구입,A351,
5610170325114372,책상,ERICA,2025-12-23,7044000,2025-12-28,시설팀(ERICA),취득,9,1,확정,자체구입,A351,신규 연구실 구축
5610170325114372,책상,ERICA,2015-08-12,23012000,2015-08-18,시설팀(ERICA),취득,9,4,확정,자체구입,A351,신규 연구실 구축
5610170325114372,책상,ERICA,2024-01-19,35570000,2024-01-26,시설팀(ERICA),취득,9,5,확정,자체구입,A351,연구실 집기 교체
5610170325114372,책상,ERICA,2015-12-20,32705000,2015-12-24,시설팀(ERICA),취득,9,5,확정,자체구입,A351,
5610170325114372,책상,ERICA,2024-07-15,209376000,2024-07-23,시설팀(ERICA),취득,9,32,확정,자체구입,A351,강의실 환경개선 사업
5610170325114372,책상,ERICA,2018-04-27,6492000,2018-05-10,시설팀(ERICA),취득,9,1,확정,자체구입,A351,
5610170325114372,책상,ERICA,2018-04-02,17328000,2018-04-09,시설팀(ERICA),취득,9,3,확정,자체구입,A351,
5610170325114372,책상,ERICA,2015-03-10,118030000,2015-03-20,시설팀(ERICA),취득,9,22,확정,자체구입,A351,강의실 환경개선 사업
5610170325114372,책상,ERICA,2025-12-23,285120000,2026-01-06,시설팀(ERICA),취득,9,44,확정,자체구입,A351,강의실 환경개선 사업
5610170325114372,책상,ERICA,2019-10-03,205128000,2019-10-06,시설팀(ERICA),취득,9,37,확정,자체구입,A351,강의실 환경개선 사업
5610170325114372,책상,ERICA,2015-10-10,22368000,2015-10-15,시설팀(ERICA),취득,9,4,확정,자체구입,A351,
5610170325114372,책상,ERICA,2025-01-06,7407000,2025-01-14,시설팀(ERICA),취득,9,1,확정,자체구입,A351,
5610170325114372,책상,ERICA,2017-05-14,275232000,2017-05-21,시설팀(ERICA),취득,9,47,확정,자체구입,A351,강의실 환경개선 사업
5610170325114372,책상,ERICA,2015-02-27,27565000,2015-03-07,시설팀(ERICA),취득,9,5,확정,자체구입,A351,
5610170325114372,책상,ERICA,2024-09-22,290582000,2024-10-05,시설팀(ERICA),취득,9,46,확정,자체구입,A351,강의실 환경개선 사업
5610170325114372,책상,ERICA,2017-02-05,25028000,2017-02-19,시설팀(ERICA),취득,9,4,확정,기증,A351,연구실 집기 교체
5610170325114372,책상,ERICA,2015-06-28,5704000,2015-07-07,시설팀(ERICA),취득,9,1,확정,자체구입,A351,
5610170325114372,책상,ERICA,2018-10-14,13414000,2018-10-25,시설팀(ERICA),취득,9,2,확정,자체구입,A351,
5610170325114372,책상,ERICA,2018-10-11,27504000,2018-10-16,시설팀(ERICA),취득,9,4,확정,자체구입,A351,
5610170325114372,책상,ERICA,2015-11-18,27260000,2015-11-29,시설팀(ERICA),취득,9,5,확정,자체구입,A351,신규 연구실 구축
5610170325114372,책상,ERICA,2024-08-06,35580000,2024-08-19,시설팀(ERICA),취득,9,5,확정,자체구입,A351,
5610170325114372,책상,ERICA,2016-01-06,11672000,2016-01-11,시설팀(ERICA),취득,9,2,확정,자체구입,A351,
5610170325114372,책상,ERICA,2025-05-15,14888000,2025-05-25,시설팀(ERICA),취득,9,2,확정,자체구입,A351,
5610170325114372,책상,ERICA,2017-09-14,20352000,2017-09-23,시설팀(ERICA),취득,9,3,확정,자체구입,A351,신규 연구실 구축
5610170325114372,책상,ERICA,2015-01-14,17448000,2015-01-25,시설팀(ERICA),취득,9,3,확정,자체구입,A351,
5610170325114372,책상,ERICA,2025-08-12,254736000,2025-08-15,시설팀(ERICA),취득,9,36,확정,자체구입,A351,강의실 환경개선 사업
5610170325114372,책상,ERICA,2018-10-10,6360000,2018-10-13,시설팀(ERICA),취득,9,1,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2018-05-27,1500000,2018-06-10,시설팀(ERICA),취득,8,15,확정,자체구입,A351,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2019-07-12,285000,2019-07-21,시설팀(ERICA),취득,8,3,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2017-10-09,270000,2017-10-15,시설팀(ERICA),취득,8,3,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2016-05-23,3652000,2016-06-02,시설팀(ERICA),취득,8,44,확정,자체구입,A351,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2025-01-24,2912000,2025-01-31,시설팀(ERICA),취득,8,32,확정,자체구입,A351,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2015-03-12,252000,2015-03-19,시설팀(ERICA),취득,8,3,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2023-04-10,4494000,2023-04-23,시설팀(ERICA),취득,8,42,확정,자체구입,A351,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2017-03-15,94000,2017-03-20,시설팀(ERICA),취득,8,1,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2019-12-26,510000,2020-01-05,시설팀(ERICA),취득,8,5,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2015-05-28,368000,2015-06-05,시설팀(ERICA),취득,8,4,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2023-02-26,428000,2023-03-03,시설팀(ERICA),취득,8,4,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2018-02-28,360000,2018-03-05,시설팀(ERICA),취득,8,4,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2017-05-09,1674000,2017-05-13,시설팀(ERICA),취득,8,18,확정,자체구입,A351,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2024-10-21,198000,2024-10-26,시설팀(ERICA),취득,8,2,확정,기증,A351,
5611210224128496,작업용의자,ERICA,2016-07-05,2184000,2016-07-18,시설팀(ERICA),취득,8,26,확정,자체구입,A351,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2024-08-15,396000,2024-08-28,시설팀(ERICA),취득,8,4,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2016-08-25,3567000,2016-09-02,시설팀(ERICA),취득,8,41,확정,자체구입,A351,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2025-09-25,392000,2025-10-03,시설팀(ERICA),취득,8,4,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2017-02-11,273000,2017-02-19,시설팀(ERICA),취득,8,3,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2024-08-23,4550000,2024-08-26,시설팀(ERICA),취득,8,50,확정,자체구입,A351,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2015-11-12,168000,2015-11-20,시설팀(ERICA),취득,8,2,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2023-09-20,218000,2023-09-26,시설팀(ERICA),취득,8,2,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2016-04-10,93000,2016-04-19,시설팀(ERICA),취득,8,1,확정,자체구입,A351,노후 집기 교체
5611210224128496,작업용의자,ERICA,2023-04-26,545000,2023-05-04,시설팀(ERICA),취득,8,5,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2015-10-06,306000,2015-10-17,시설팀(ERICA),취득,8,3,확정,자체구입,A351,사무환경 개선
5611210224128496,작업용의자,ERICA,2023-11-21,297000,2023-11-25,시설팀(ERICA),취득,8,3,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2015-11-05,3237000,2015-11-11,시설팀(ERICA),취득,8,39,확정,자체구입,A351,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2022-10-21,990000,2022-10-27,시설팀(ERICA),취득,8,10,확정,자체구입,A351,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2016-06-17,475000,2016-07-01,시설팀(ERICA),취득,8,5,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2024-07-01,218000,2024-07-06,시설팀(ERICA),취득,8,2,확정,자체구입,A351,사무환경 개선
5611210224128496,작업용의자,ERICA,2015-01-02,85000,2015-01-15,시설팀(ERICA),취득,8,1,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2022-11-24,2880000,2022-11-27,시설팀(ERICA),취득,8,30,확정,자체구입,A351,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2015-01-26,2805000,2015-02-04,시설팀(ERICA),취득,8,33,확정,자체구입,A351,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2024-02-12,109000,2024-02-23,시설팀(ERICA),취득,8,1,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2015-03-15,261000,2015-03-18,시설팀(ERICA),취득,8,3,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2023-10-28,339000,2023-11-10,시설팀(ERICA),취득,8,3,확정,자체구입,A351,사무환경 개선
5611210224128496,작업용의자,ERICA,2018-03-03,412000,2018-03-08,시설팀(ERICA),취득,8,4,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2016-09-07,460000,2016-09-16,시설팀(ERICA),취득,8,5,확정,자체구입,A351,사무환경 개선
5611210224128496,작업용의자,ERICA,2024-12-08,545000,2024-12-18,시설팀(ERICA),취득,8,5,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2019-03-11,352000,2019-03-18,시설팀(ERICA),취득,8,4,확정,기증,A351,
5611210224128496,작업용의자,ERICA,2015-03-08,85000,2015-03-19,시설팀(ERICA),취득,8,1,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2023-11-14,315000,2023-11-18,시설팀(ERICA),취득,8,3,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2018-10-02,2184000,2018-10-07,시설팀(ERICA),취득,8,26,확정,자체구입,A351,사무환경 개선
5611210224128496,작업용의자,ERICA,2019-11-23,424000,2019-11-27,시설팀(ERICA),취득,8,4,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2019-07-28,303000,2019-08-02,시설팀(ERICA),취득,8,3,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2017-04-15,300000,2017-04-28,시설팀(ERICA),취득,8,3,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2025-04-02,98000,2025-04-07,시설팀(ERICA),취득,8,1,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2018-06-10,4608000,2018-06-13,시설팀(ERICA),취득,8,48,확정,자체구입,A351,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2018-05-13,3784000,2018-05-21,시설팀(ERICA),취득,8,43,확정,자체구입,A351,노후 집기 교체
5611210224128496,작업용의자,ERICA,2015-03-06,960000,2015-03-12,시설팀(ERICA),취득,8,10,확정,자체구입,A351,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2025-01-27,333000,2025-02-01,시설팀(ERICA),취득,8,3,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2018-12-04,276000,2018-12-08,시설팀(ERICA),취득,8,3,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2016-08-22,4032000,2016-08-25,시설팀(ERICA),취득,8,42,확정,자체구입,A351,노후 집기 교체
5611210224128496,작업용의자,ERICA,2025-08-25,555000,2025-08-28,시설팀(ERICA),취득,8,5,확정,자체구입,A351,사무환경 개선
5611210224128496,작업용의자,ERICA,2015-09-20,352000,2015-10-04,시설팀(ERICA),취득,8,4,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2023-04-20,3465000,2023-04-24,시설팀(ERICA),취득,8,35,확정,자체구입,A351,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2015-09-17,297000,2015-09-22,시설팀(ERICA),취득,8,3,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2024-09-19,96000,2024-09-28,시설팀(ERICA),취득,8,1,확정,자체구입,A351,
5611210224128496,작업용의자,ERICA,2018-10-18,400000,2018-10-30,시설팀(ERICA),취득,8,4,확정,자체제작,A351,
5611210824917370,책상용콤비의자,ERICA,2019-11-13,2445000,2019-11-19,시설팀(ERICA),취득,10,5,확정,자체구입,A351,
5611210824917370,책상용콤비의자,ERICA,2019-10-16,930000,2019-10-29,시설팀(ERICA),취득,10,2,확정,자체구입,A351,
5611210824917370,책상용콤비의자,ERICA,2018-07-16,18400000,2018-07-28,시설팀(ERICA),취득,10,40,확정,자체구입,A351,강의실 환경개선 사업
5611210824917370,책상용콤비의자,ERICA,2016-02-25,8778000,2016-02-28,시설팀(ERICA),취득,10,21,확정,자체구입,A351,강의실 환경개선 사업
5611210824917370,책상용콤비의자,ERICA,2015-01-13,2305000,2015-01-27,시설팀(ERICA),취득,10,5,확정,자체구입,A351,
5611210824917370,책상용콤비의자,ERICA,2025-05-03,1148000,2025-05-09,시설팀(ERICA),취득,10,2,확정,자체구입,A351,
5611210824917370,책상용콤비의자,ERICA,2018-11-23,19320000,2018-12-02,시설팀(ERICA),취득,10,46,확정,자체구입,A351,강의실 환경개선 사업
5612179825616834,칠판보조장,ERICA,2019-08-06,57730000,2019-08-18,시설팀(ERICA),취득,7,5,확정,자체구입,A351,
5612179825616834,칠판보조장,ERICA,2025-08-30,33552000,2025-09-06,시설팀(ERICA),취득,7,3,확정,자체구입,A351,강의실 기자재 보강
5612179825616834,칠판보조장,ERICA,2015-11-26,30234000,2015-12-07,시설팀(ERICA),취득,7,3,확정,자체구입,A351,노후 기자재 교체
5612179825616834,칠판보조장,ERICA,2023-09-13,46060000,2023-09-24,시설팀(ERICA),취득,7,4,확정,자체구입,A351,
5612179825616834,칠판보조장,ERICA,2019-06-13,59240000,2019-06-21,시설팀(ERICA),취득,7,5,확정,자체구입,A351,
5612179825616834,칠판보조장,ERICA,2015-12-09,20330000,2015-12-15,시설팀(ERICA),취득,7,2,확정,자체구입,A351,
5612179825616834,칠판보조장,ERICA,2022-10-31,46256000,2022-11-03,시설팀(ERICA),취득,7,4,확정,자체구입,A351,
5612179825616834,칠판보조장,ERICA,2016-03-23,31206000,2016-03-29,시설팀(ERICA),취득,7,3,확정,자체구입,A351,
5612179825616834,칠판보조장,ERICA,2024-12-11,48564000,2024-12-18,시설팀(ERICA),취득,7,4,확정,자체구입,A351,
4411191125460962,인터랙티브화이트보드및액세서리,ERICA,2016-08-03,68193000,2016-08-06,시설팀(ERICA),취득,7,3,확정,자체구입,A351,
4411191125460962,인터랙티브화이트보드및액세서리,ERICA,2022-11-08,28789000,2022-11-18,시설팀(ERICA),취득,7,1,확정,자체구입,A351,
4411191125460962,인터랙티브화이트보드및액세서리,ERICA,2018-05-13,110300000,2018-05-27,시설팀(ERICA),취득,7,4,확정,자체구입,A351,
4410150322981022,세단기,ERICA,2019-08-06,1776000,2019-08-12,시설팀(ERICA),취득,8,4,확정,자체구입,A351,
4010190123120099,공기청정기,ERICA,2019-05-05,2292000,2019-05-09,시설팀(ERICA),취득,5,2,확정,자체구입,A351,
4010190123120099,공기청정기,ERICA,2025-06-27,6345000,2025-07-05,시설팀(ERICA),취득,5,5,확정,자체구입,A351,
4010190123120099,공기청정기,ERICA,2015-04-26,3363000,2015-05-07,시설팀(ERICA),취득,5,3,확정,자체구입,A351,강의실 미세먼지 관리
4010190123120099,공기청정기,ERICA,2020-05-29,2190000,2020-06-01,시설팀(ERICA),취득,5,2,확정,자체구입,A351,
4010190123120099,공기청정기,ERICA,2025-10-06,5156000,2025-10-12,시설팀(ERICA),취득,5,4,확정,자체구입,A351,
4321150324343967,노트북컴퓨터,ERICA,2018-07-08,3798000,2018-07-15,학생지원팀(ERICA),취득,6,3,확정,자체구입,A320,
4321150324343967,노트북컴퓨터,ERICA,2023-11-26,2604000,2023-11-30,학생지원팀(ERICA),취득,6,2,확정,자체구입,A320,
4321150324343967,노트북컴퓨터,ERICA,2016-07-12,6265000,2016-07-23,학생지원팀(ERICA),취득,6,5,확정,자체구입,A320,
4321150324343967,노트북컴퓨터,ERICA,2023-10-14,5508000,2023-10-28,학생지원팀(ERICA),취득,6,4,확정,자체구입,A320,
4321150324343967,노트북컴퓨터,ERICA,2018-02-27,6415000,2018-03-04,학생지원팀(ERICA),취득,6,5,확정,자체구입,A320,
4321150324343967,노트북컴퓨터,ERICA,2024-01-29,1288000,2024-02-11,학생지원팀(ERICA),취득,6,1,확정,자체구입,A320,
4321150324343967,노트북컴퓨터,ERICA,2018-03-14,1157000,2018-03-26,학생지원팀(ERICA),취득,6,1,확정,기증,A320,전산 실습실 공용 장비
4321150324343967,노트북컴퓨터,ERICA,2025-06-17,1279000,2025-06-26,학생지원팀(ERICA),취득,6,1,확정,자체구입,A320,교수·연구원 업무용
4321150324343967,노트북컴퓨터,ERICA,2018-11-20,2240000,2018-11-25,학생지원팀(ERICA),취득,6,2,확정,자체구입,A320,전산 실습실 공용 장비
4321150324343967,노트북컴퓨터,ERICA,2025-08-03,1370000,2025-08-12,학생지원팀(ERICA),취득,6,1,확정,자체구입,A320,
4321150324343967,노트북컴퓨터,ERICA,2017-10-12,3615000,2017-10-17,학생지원팀(ERICA),취득,6,3,확정,자체구입,A320,
4321150324343967,노트북컴퓨터,ERICA,2023-01-04,5488000,2023-01-18,학생지원팀(ERICA),취득,6,4,확정,자체구입,A320,
4321150324343967,노트북컴퓨터,ERICA,2017-02-06,5705000,2017-02-18,학생지원팀(ERICA),취득,6,5,확정,자체구입,A320,
4321150324343967,노트북컴퓨터,ERICA,2022-05-18,1361000,2022-05-28,학생지원팀(ERICA),취득,6,1,확정,자체구입,A320,
4321150324343967,노트북컴퓨터,ERICA,2019-10-22,2376000,2019-10-31,학생지원팀(ERICA),취득,6,2,확정,자체구입,A320,
4321150324343967,노트북컴퓨터,ERICA,2016-04-18,1255000,2016-04-29,학생지원팀(ERICA),취득,6,1,확정,자체구입,A320,
4321150324343967,노트북컴퓨터,ERICA,2021-08-10,1241000,2021-08-24,학생지원팀(ERICA),취득,6,1,확정,자체구입,A320,
4321150324343967,노트북컴퓨터,ERICA,2016-04-15,3744000,2016-04-21,학생지원팀(ERICA),취득,6,3,확정,자체구입,A320,
4321150324343967,노트북컴퓨터,ERICA,2022-11-18,5795000,2022-11-28,학생지원팀(ERICA),취득,6,5,확정,자체구입,A320,
4321150324343967,노트북컴퓨터,ERICA,2016-01-28,1079000,2016-02-08,학생지원팀(ERICA),취득,6,1,확정,자체구입,A320,AI 실습 수업용 노트북
4321150324343967,노트북컴퓨터,ERICA,2022-10-20,1229000,2022-10-25,학생지원팀(ERICA),취득,6,1,확정,자체구입,A320,
4321150324343967,노트북컴퓨터,ERICA,2019-03-03,5236000,2019-03-12,학생지원팀(ERICA),취득,6,4,확정,자체구입,A320,학과 공용 전산 자산
4321150324343967,노트북컴퓨터,ERICA,2025-03-08,2568000,2025-03-16,학생지원팀(ERICA),취득,6,2,확정,자체구입,A320,전산 실습실 공용 장비
4321150324343967,노트북컴퓨터,ERICA,2016-04-19,1049000,2016-04-22,학생지원팀(ERICA),취득,6,1,확정,자체구입,A320,
4321150324343967,노트북컴퓨터,ERICA,2023-10-18,2522000,2023-10-29,학생지원팀(ERICA),취득,6,2,확정,자체구입,A320,AI 실습 수업용 노트북
4321150324343967,노트북컴퓨터,ERICA,2018-07-27,4328000,2018-08-10,학생지원팀(ERICA),취득,6,4,확정,자체구입,A320,교수·연구원 업무용
4321150324343967,노트북컴퓨터,ERICA,2024-09-20,5204000,2024-09-30,학생지원팀(ERICA),취득,6,4,확정,자체구입,A320,
4321150324343967,노트북컴퓨터,ERICA,2019-06-13,6040000,2019-06-19,학생지원팀(ERICA),취득,6,5,확정,자체구입,A320,
4321150324343967,노트북컴퓨터,ERICA,2018-08-25,4544000,2018-09-01,학생지원팀(ERICA),취득,6,4,확정,자체구입,A320,
4321150324343967,노트북컴퓨터,ERICA,2017-08-16,2478000,2017-08-27,학생지원팀(ERICA),취득,6,2,확정,자체구입,A320,
