운용신청일자,등록일자,운용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,운용부서,사용자,신청구분,운용상태
2024-02-18,2024-02-18,2024-02-28,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414627,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-18,2024-02-18,2024-02-24,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414628,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-21,2024-02-21,2024-02-28,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414629,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-17,2024-02-17,2024-02-23,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414630,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-20,2024-02-20,2024-03-04,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414631,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-15,2024-02-15,2024-02-21,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414632,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-13,2024-02-13,2024-02-26,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414633,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-25,2024-02-25,2024-03-10,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414634,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-17,2024-02-17,2024-02-25,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414635,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-13,2024-02-13,2024-02-23,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414636,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-14,2024-02-14,2024-02-18,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414637,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-17,2024-02-17,2024-02-23,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414638,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-17,2024-02-17,2024-02-28,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414639,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-20,2024-02-20,2024-03-01,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414640,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-22,2024-02-22,2024-02-27,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414641,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-20,2024-02-20,2024-02-28,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414642,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-17,2024-02-17,2024-02-25,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414643,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-18,2024-02-18,2024-02-21,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414644,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-22,2024-02-22,2024-03-05,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414645,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-21,2024-02-21,2024-02-26,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414646,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-21,2024-02-21,2024-03-06,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414647,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-22,2024-02-22,2024-03-04,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414648,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-19,2024-02-19,2024-03-04,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414649,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-16,2024-02-16,2024-02-28,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414650,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-23,2024-02-23,2024-03-05,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414651,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-13,2024-02-13,2024-02-20,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414652,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-19,2024-02-19,2024-03-02,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414653,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-18,2024-02-18,2024-02-23,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414654,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-22,2024-02-22,2024-03-03,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414655,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-23,2024-02-23,2024-03-07,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414656,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-16,2024-02-16,2024-02-29,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414657,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-16,2024-02-16,2024-02-23,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414658,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-15,2024-02-15,2024-02-25,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414659,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-13,2024-02-13,2024-02-23,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414660,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2024-02-19,2024-02-19,2024-02-29,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414661,2024-01-30,3848000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-07-19,2019-07-19,2019-07-24,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914662,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-09,2019-07-09,2019-07-13,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914663,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-13,2019-07-13,2019-07-17,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914664,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-13,2019-07-13,2019-07-19,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914665,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-20,2019-07-20,2019-07-28,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914666,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-10,2019-07-10,2019-07-14,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914667,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-19,2019-07-19,2019-07-31,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914668,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-17,2019-07-17,2019-07-26,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914669,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-10,2019-07-10,2019-07-22,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914670,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-17,2019-07-17,2019-07-24,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914671,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-17,2019-07-17,2019-07-26,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914672,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-14,2019-07-14,2019-07-27,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914673,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-18,2019-07-18,2019-07-30,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914674,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-13,2019-07-13,2019-07-25,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914675,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-13,2019-07-13,2019-07-16,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914676,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-09,2019-07-09,2019-07-21,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914677,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-16,2019-07-16,2019-07-27,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914678,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-18,2019-07-18,2019-07-28,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914679,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-11,2019-07-11,2019-07-15,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914680,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-11,2019-07-11,2019-07-15,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914681,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-15,2019-07-15,2019-07-24,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914682,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-20,2019-07-20,2019-07-25,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914683,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-07,2019-07-07,2019-07-10,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914684,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-08,2019-07-08,2019-07-19,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914685,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-18,2019-07-18,2019-07-23,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914686,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-16,2019-07-16,2019-07-30,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914687,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-09,2019-07-09,2019-07-15,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914688,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-15,2019-07-15,2019-07-24,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914689,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-10,2019-07-10,2019-07-20,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914690,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-10,2019-07-10,2019-07-22,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914691,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-18,2019-07-18,2019-07-28,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914692,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-13,2019-07-13,2019-07-24,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914693,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-14,2019-07-14,2019-07-26,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914694,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-14,2019-07-14,2019-07-27,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914695,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2020-06-17,2020-06-17,2020-06-27,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914695,2019-06-25,3168000,공학대학RC행정팀(ERICA),노후 집기 교체,재사용(1회차),운용
2019-07-20,2019-07-20,2019-08-01,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914696,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2019-07-20,2019-07-20,2019-07-31,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914697,2019-06-25,3168000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-07,2015-05-07,2015-05-19,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514698,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-04-28,2015-04-28,2015-05-06,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514699,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-06,2015-05-06,2015-05-10,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514700,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-07,2015-05-07,2015-05-10,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514701,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-04,2015-05-04,2015-05-07,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514702,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-04-26,2015-04-26,2015-05-09,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514703,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-04-30,2015-04-30,2015-05-07,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514704,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-08,2015-05-08,2015-05-22,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514705,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-04-27,2015-04-27,2015-05-07,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514706,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-04-29,2015-04-29,2015-05-11,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514707,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-04-26,2015-04-26,2015-05-05,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514708,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-03,2015-05-03,2015-05-08,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514709,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-05,2015-05-05,2015-05-10,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514710,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-08,2015-05-08,2015-05-13,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514711,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-03,2015-05-03,2015-05-12,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514712,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-01,2015-05-01,2015-05-14,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514713,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-04-27,2015-04-27,2015-05-04,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514714,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-02,2015-05-02,2015-05-15,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514715,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-05,2015-05-05,2015-05-11,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514716,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-02,2015-05-02,2015-05-13,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514717,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-04-28,2015-04-28,2015-05-07,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514718,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-04-26,2015-04-26,2015-05-04,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514719,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-02,2015-05-02,2015-05-07,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514720,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-03,2015-05-03,2015-05-13,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514721,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-04-29,2015-04-29,2015-05-04,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514722,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-04-27,2015-04-27,2015-05-08,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514723,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-03,2015-05-03,2015-05-16,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514724,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-06,2015-05-06,2015-05-20,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514725,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-06,2015-05-06,2015-05-19,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514726,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-05,2015-05-05,2015-05-09,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514727,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-07,2015-05-07,2015-05-12,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514728,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-09,2015-05-09,2015-05-12,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514729,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-04-27,2015-04-27,2015-05-11,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514730,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-09,2015-05-09,2015-05-14,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514731,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-04-29,2015-04-29,2015-05-05,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514732,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-05-07,2015-05-07,2015-05-21,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514733,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2015-04-29,2015-04-29,2015-05-09,badbergjr,박대리,확정,5611210224128496,작업용의자,M201514734,2015-04-16,3182000,글로벌문화통상대학RC행정팀(ERICA),노후 집기 교체,신규운용,운용
2024-01-31,2024-01-31,2024-02-09,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414735,2024-01-15,294000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2024-01-31,2024-01-31,2024-02-14,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414736,2024-01-15,294000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2024-01-30,2024-01-30,2024-02-13,badbergjr,박대리,확정,5611210224128496,작업용의자,M202414737,2024-01-15,294000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2019-04-08,2019-04-08,2019-04-16,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914738,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-04-10,2019-04-10,2019-04-21,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914739,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-04-10,2019-04-10,2019-04-22,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914740,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-04-03,2019-04-03,2019-04-17,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914741,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-04-05,2019-04-05,2019-04-13,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914742,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-04-02,2019-04-02,2019-04-12,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914743,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-03-30,2019-03-30,2019-04-10,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914744,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-04-12,2019-04-12,2019-04-21,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914745,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-04-04,2019-04-04,2019-04-13,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914746,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-03-31,2019-03-31,2019-04-12,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914747,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-04-08,2019-04-08,2019-04-16,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914748,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-04-11,2019-04-11,2019-04-14,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914749,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-04-09,2019-04-09,2019-04-17,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914750,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-03-30,2019-03-30,2019-04-04,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914751,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-04-08,2019-04-08,2019-04-12,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914752,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-03-31,2019-03-31,2019-04-05,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914753,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-04-08,2019-04-08,2019-04-11,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914754,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-03-30,2019-03-30,2019-04-02,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914755,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-04-09,2019-04-09,2019-04-22,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914756,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-12-21,2019-12-21,2020-01-04,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914756,2019-03-15,2580000,학생지원팀(ERICA),강의실 환경개선 사업,재사용(1회차),운용
2019-04-06,2019-04-06,2019-04-14,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914757,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-04-04,2019-04-04,2019-04-12,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914758,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-04-12,2019-04-12,2019-04-24,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914759,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
