반납일자,반납확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,물품상태,사유
2020-01-02,2020-01-05,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201833198,2018-01-10,7591000,2018-03-02,입학처,중고품,불용결정
2022-09-18,2022-09-21,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201833199,2018-01-10,7591000,2018-03-02,입학처,중고품,불용결정
2021-09-30,2021-10-03,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201833200,2018-01-10,7591000,2018-03-02,입학처,정비필요품,고장/파손
2025-08-27,2025-08-30,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201833201,2018-01-10,7591000,2018-03-02,입학처,중고품,사업종료
2024-11-14,2024-11-17,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201833202,2018-01-10,7591000,2018-03-02,입학처,폐품,사용연한경과
2023-12-18,,badbergjr,박대리,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201833204,2018-01-10,7591000,2018-03-02,입학처,폐품,사용연한경과
2025-11-22,2025-11-25,badbergjr,박대리,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202233231,2022-11-10,391000,2022-12-23,총무팀,폐품,사용연한경과
2025-07-27,2025-07-30,badbergjr,박대리,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202233232,2022-11-10,391000,2022-12-23,총무팀,중고품,불용결정
2025-02-08,2025-02-11,badbergjr,박대리,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202233233,2022-11-10,391000,2022-12-23,총무팀,폐품,사용연한경과
2025-11-18,2025-11-21,badbergjr,박대리,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202133248,2021-12-08,2205000,2022-01-29,소프트웨어융합대학,폐품,사용연한경과
2023-02-04,2023-02-07,badbergjr,박대리,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202133250,2021-12-08,2205000,2022-01-29,소프트웨어융합대학,폐품,사용연한경과
2026-01-21,2026-01-24,badbergjr,박대리,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202133251,2021-12-08,2205000,2022-01-29,소프트웨어융합대학,중고품,불용결정
2024-01-24,,badbergjr,박대리,대기,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202133255,2021-12-08,2205000,2022-01-29,소프트웨어융합대학,신품,잉여물품
2023-05-20,,badbergjr,박대리,대기,4322260926066170,"라우터, Netgear, (US)PR60X",M201833265,2018-11-06,3619000,2018-12-11,경영대학,신품,잉여물품
2020-07-21,2020-07-24,badbergjr,박대리,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201833266,2018-11-06,3619000,2018-12-11,경영대학,폐품,사용연한경과
2022-10-02,2022-10-05,badbergjr,박대리,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201833270,2018-11-06,3619000,2018-12-11,경영대학,폐품,사용연한경과
2022-10-27,2022-10-30,badbergjr,박대리,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201833273,2018-09-04,871000,2018-10-14,중앙도서관,중고품,불용결정
2021-06-12,2021-06-15,badbergjr,박대리,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201833274,2018-09-04,871000,2018-10-14,중앙도서관,폐품,사용연한경과
2023-06-13,2023-06-16,badbergjr,박대리,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201833275,2018-09-04,871000,2018-10-14,중앙도서관,폐품,사용연한경과
2022-10-26,2022-10-29,badbergjr,박대리,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201833278,2018-09-04,871000,2018-10-14,중앙도서관,중고품,불용결정
2024-01-20,2024-01-23,badbergjr,박대리,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201833279,2018-09-04,871000,2018-10-14,중앙도서관,신품,잉여물품
2025-10-11,,badbergjr,박대리,대기,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201533280,2015-02-02,639000,2015-03-24,총무팀,폐품,사용연한경과
2017-04-02,2017-04-05,badbergjr,박대리,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201533281,2015-02-02,639000,2015-03-24,총무팀,폐품,사용연한경과
2021-04-19,2021-04-22,badbergjr,박대리,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201833282,2018-07-07,5559000,2018-07-13,산학협력단,폐품,사용연한경과
2025-06-16,2025-06-19,badbergjr,박대리,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201833284,2018-07-07,5559000,2018-07-13,산학협력단,정비필요품,고장/파손
2019-08-10,2019-08-13,badbergjr,박대리,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201833285,2018-07-07,5559000,2018-07-13,산학협력단,폐품,사용연한경과
2020-11-10,2020-11-13,badbergjr,박대리,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201933289,2019-08-14,542000,2019-08-15,경영대학,폐품,사용연한경과
2024-09-21,2024-09-24,badbergjr,박대리,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201933290,2019-08-14,542000,2019-08-15,경영대학,중고품,불용결정
2025-08-22,2025-08-25,badbergjr,박대리,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202233291,2022-03-29,13516000,2022-04-01,산학협력단,중고품,불용결정
2023-11-26,2023-11-29,badbergjr,박대리,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202233294,2022-03-29,13516000,2022-04-01,산학협력단,중고품,불용결정
2024-04-09,2024-04-12,badbergjr,박대리,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202233295,2022-03-29,13516000,2022-04-01,산학협력단,중고품,불용결정
2022-01-09,2022-01-12,badbergjr,박대리,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201933303,2019-06-17,880000,2019-06-24,입학처,폐품,사용연한경과
2021-06-26,2021-06-29,badbergjr,박대리,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201933304,2019-06-17,880000,2019-06-24,입학처,중고품,불용결정
2023-01-20,,badbergjr,박대리,대기,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201933305,2019-06-17,880000,2019-06-24,입학처,정비필요품,고장/파손
2024-11-26,2024-11-29,badbergjr,박대리,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201933308,2019-06-17,880000,2019-06-24,입학처,중고품,사업종료
2025-09-24,2025-09-27,badbergjr,박대리,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201633310,2016-12-06,15445000,2017-01-26,공과대학,정비필요품,고장/파손
2025-11-21,2025-11-24,badbergjr,박대리,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201633315,2016-12-06,15445000,2017-01-26,공과대학,정비필요품,고장/파손
2023-06-12,,badbergjr,박대리,대기,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201633317,2016-12-06,15445000,2017-01-26,공과대학,정비필요품,고장/파손
2022-07-28,2022-07-31,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202033320,2020-10-20,6368000,2020-12-09,중앙도서관,정비필요품,고장/파손
2023-04-16,2023-04-19,badbergjr,박대리,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201633321,2016-08-06,456000,2016-10-01,산학협력단,정비필요품,고장/파손
2022-06-29,2022-07-02,badbergjr,박대리,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201633324,2016-08-06,456000,2016-10-01,산학협력단,폐품,사용연한경과
2023-05-18,2023-05-21,badbergjr,박대리,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202133326,2021-02-26,1876000,2021-04-21,시설팀,폐품,사용연한경과
2017-09-12,2017-09-15,badbergjr,박대리,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201533338,2015-07-23,4207000,2015-07-26,산학협력단,정비필요품,고장/파손
2018-10-23,2018-10-26,badbergjr,박대리,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201533340,2015-07-23,4207000,2015-07-26,산학협력단,중고품,불용결정
2016-08-18,2016-08-21,badbergjr,박대리,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201533341,2015-07-23,4207000,2015-07-26,산학협력단,정비필요품,고장/파손
2018-01-30,2018-02-02,badbergjr,박대리,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201533342,2015-07-23,4207000,2015-07-26,산학협력단,중고품,불용결정
2025-04-02,2025-04-05,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202233343,2022-09-05,9451000,2022-09-08,총무팀,폐품,사용연한경과
2023-09-20,2023-09-23,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202233344,2022-09-05,9451000,2022-09-08,총무팀,정비필요품,고장/파손
2024-01-12,2024-01-15,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202233345,2022-09-05,9451000,2022-09-08,총무팀,중고품,불용결정
2022-08-29,2022-09-01,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201733346,2017-08-11,1431000,2017-09-17,산학협력단,중고품,불용결정
2020-09-20,2020-09-23,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201733347,2017-08-11,1431000,2017-09-17,산학협력단,중고품,불용결정
2025-09-30,2025-10-03,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201733348,2017-08-11,1431000,2017-09-17,산학협력단,폐품,사용연한경과
2019-03-14,2019-03-17,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201733350,2017-08-11,1431000,2017-09-17,산학협력단,폐품,사용연한경과
2020-09-05,2020-09-08,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201733351,2017-08-11,1431000,2017-09-17,산학협력단,중고품,불용결정
2023-08-10,2023-08-13,badbergjr,박대리,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201833361,2018-11-27,1817000,2018-12-27,AI연구원,중고품,불용결정
2024-07-09,2024-07-12,badbergjr,박대리,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201833362,2018-11-27,1817000,2018-12-27,AI연구원,폐품,사용연한경과
2021-08-31,2021-09-03,badbergjr,박대리,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201833363,2018-11-27,1817000,2018-12-27,AI연구원,정비필요품,고장/파손
2022-01-05,,badbergjr,박대리,대기,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201833368,2018-11-27,1817000,2018-12-27,AI연구원,폐품,사용연한경과
2025-09-11,2025-09-14,badbergjr,박대리,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202233370,2022-08-21,1952000,2022-10-07,총무팀,정비필요품,고장/파손
2024-12-27,2024-12-30,badbergjr,박대리,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202233376,2022-08-21,1952000,2022-10-07,총무팀,폐품,사용연한경과
2021-04-30,2021-05-03,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201633394,2016-01-06,14859000,2016-01-12,공과대학,정비필요품,고장/파손
2020-11-06,2020-11-09,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201633395,2016-01-06,14859000,2016-01-12,공과대학,중고품,사업종료
2019-04-21,2019-04-24,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201633396,2016-01-06,14859000,2016-01-12,공과대학,신품,잉여물품
2019-08-04,2019-08-07,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201633397,2016-01-06,14859000,2016-01-12,공과대학,중고품,불용결정
2019-10-13,2019-10-16,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201633398,2016-01-06,14859000,2016-01-12,공과대학,중고품,불용결정
2025-03-18,2025-03-21,badbergjr,박대리,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201733399,2017-05-07,62000,2017-05-09,소프트웨어융합대학,중고품,불용결정
2018-09-01,2018-09-04,badbergjr,박대리,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201733405,2017-01-26,846000,2017-01-30,AI연구원,신품,잉여물품
2025-05-08,2025-05-11,badbergjr,박대리,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201933409,2019-07-17,6919000,2019-07-20,인문대학,폐품,사용연한경과
2025-06-21,2025-06-24,badbergjr,박대리,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201933410,2019-07-17,6919000,2019-07-20,인문대학,중고품,불용결정
2024-01-15,2024-01-18,badbergjr,박대리,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201933414,2019-07-17,6919000,2019-07-20,인문대학,중고품,사업종료
2024-08-11,2024-08-14,badbergjr,박대리,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201933416,2019-07-17,6919000,2019-07-20,인문대학,중고품,사업종료
2023-10-12,2023-10-15,badbergjr,박대리,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201933417,2019-07-17,6919000,2019-07-20,인문대학,폐품,사용연한경과
2020-11-22,,badbergjr,박대리,대기,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201933418,2019-07-17,6919000,2019-07-20,인문대학,폐품,사용연한경과
2025-02-05,2025-02-08,badbergjr,박대리,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202233421,2022-02-13,2900000,2022-02-19,경영대학,폐품,사용연한경과
2025-11-05,2025-11-08,badbergjr,박대리,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202233423,2022-09-23,324000,2022-10-27,AI연구원,중고품,사업종료
2023-03-26,2023-03-29,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033424,2020-12-13,10508000,2020-12-20,입학처,신품,잉여물품
2022-12-17,2022-12-20,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033427,2020-12-13,10508000,2020-12-20,입학처,정비필요품,고장/파손
2023-03-26,2023-03-29,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033428,2020-12-13,10508000,2020-12-20,입학처,폐품,사용연한경과
2022-11-06,,badbergjr,박대리,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033429,2020-12-13,10508000,2020-12-20,입학처,중고품,불용결정
2023-09-25,2023-09-28,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033431,2020-12-13,10508000,2020-12-20,입학처,폐품,사용연한경과
2024-04-02,2024-04-05,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033432,2020-12-13,10508000,2020-12-20,입학처,신품,잉여물품
2024-03-30,2024-04-02,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033433,2020-12-13,10508000,2020-12-20,입학처,중고품,사업종료
2023-03-21,2023-03-24,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033434,2020-12-13,10508000,2020-12-20,입학처,신품,잉여물품
2025-03-19,2025-03-22,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033435,2020-12-13,10508000,2020-12-20,입학처,중고품,불용결정
2023-07-23,,badbergjr,박대리,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033440,2020-12-13,10508000,2020-12-20,입학처,폐품,사용연한경과
2025-01-12,2025-01-15,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033441,2020-12-13,10508000,2020-12-20,입학처,폐품,사용연한경과
2022-09-05,2022-09-08,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033442,2020-12-13,10508000,2020-12-20,입학처,폐품,사용연한경과
2022-09-09,2022-09-12,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033443,2020-12-13,10508000,2020-12-20,입학처,폐품,사용연한경과
2023-06-17,2023-06-20,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033447,2020-12-13,10508000,2020-12-20,입학처,폐품,사용연한경과
2024-05-11,2024-05-14,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033448,2020-12-13,10508000,2020-12-20,입학처,폐품,사용연한경과
2024-03-29,2024-04-01,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033449,2020-12-13,10508000,2020-12-20,입학처,중고품,사업종료
2024-10-05,2024-10-08,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033450,2020-12-13,10508000,2020-12-20,입학처,신품,잉여물품
2023-12-01,2023-12-04,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033451,2020-12-13,10508000,2020-12-20,입학처,중고품,불용결정
2025-06-19,2025-06-22,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033452,2020-12-13,10508000,2020-12-20,입학처,신품,잉여물품
2023-12-29,2024-01-01,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033453,2020-12-13,10508000,2020-12-20,입학처,중고품,불용결정
2024-05-22,2024-05-25,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033455,2020-12-13,10508000,2020-12-20,입학처,폐품,사용연한경과
2024-11-03,2024-11-06,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033456,2020-12-13,10508000,2020-12-20,입학처,폐품,사용연한경과
2023-03-07,,badbergjr,박대리,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033457,2020-12-13,10508000,2020-12-20,입학처,중고품,사업종료
2023-05-13,2023-05-16,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033460,2020-12-13,10508000,2020-12-20,입학처,중고품,불용결정
2022-09-21,2022-09-24,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033461,2020-12-13,10508000,2020-12-20,입학처,중고품,사업종료
2025-04-06,2025-04-09,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033462,2020-12-13,10508000,2020-12-20,입학처,정비필요품,고장/파손
2023-10-15,2023-10-18,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033465,2020-12-13,10508000,2020-12-20,입학처,폐품,사용연한경과
2025-09-22,2025-09-25,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202033467,2020-12-13,10508000,2020-12-20,입학처,중고품,사업종료
2025-08-15,2025-08-18,badbergjr,박대리,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201733471,2017-05-16,8650000,2017-05-21,산학협력단,신품,잉여물품
2018-10-10,2018-10-13,badbergjr,박대리,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201733472,2017-05-16,8650000,2017-05-21,산학협력단,중고품,사업종료
2022-10-07,2022-10-10,badbergjr,박대리,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201733473,2017-05-16,8650000,2017-05-21,산학협력단,중고품,불용결정
2022-09-29,,badbergjr,박대리,대기,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201733476,2017-05-16,8650000,2017-05-21,산학협력단,중고품,사업종료
2023-11-22,2023-11-25,badbergjr,박대리,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201733478,2017-05-16,8650000,2017-05-21,산학협력단,중고품,불용결정
2023-11-23,2023-11-26,badbergjr,박대리,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M202033479,2020-02-25,2120000,2020-02-27,소프트웨어융합대학,폐품,사용연한경과
2024-05-09,2024-05-12,badbergjr,박대리,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M202033480,2020-02-25,2120000,2020-02-27,소프트웨어융합대학,폐품,사용연한경과
2025-07-18,2025-07-21,badbergjr,박대리,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M202033482,2020-02-25,2120000,2020-02-27,소프트웨어융합대학,정비필요품,고장/파손
2025-11-03,2025-11-06,badbergjr,박대리,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201833484,2018-08-03,75000,2018-08-06,산학협력단,신품,잉여물품
2022-10-30,2022-11-02,badbergjr,박대리,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202033500,2020-10-28,5304000,2020-12-02,총무팀,정비필요품,고장/파손
2023-12-24,2023-12-27,badbergjr,박대리,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202033502,2020-10-28,5304000,2020-12-02,총무팀,중고품,불용결정
2022-03-17,2022-03-20,badbergjr,박대리,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202033505,2020-10-28,5304000,2020-12-02,총무팀,폐품,사용연한경과
2022-05-22,2022-05-25,badbergjr,박대리,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202033506,2020-10-28,5304000,2020-12-02,총무팀,정비필요품,고장/파손
2019-03-06,2019-03-09,badbergjr,박대리,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201733507,2017-04-12,664000,2017-04-18,입학처,정비필요품,고장/파손
2018-03-29,2018-04-01,badbergjr,박대리,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201533509,2015-06-12,1987000,2015-06-18,입학처,정비필요품,고장/파손
2017-01-25,,badbergjr,박대리,대기,4322260926066170,"라우터, Netgear, (US)PR60X",M201533510,2015-06-12,1987000,2015-06-18,입학처,신품,잉여물품
2021-06-15,2021-06-18,badbergjr,박대리,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201533511,2015-06-12,1987000,2015-06-18,입학처,폐품,사용연한경과
2023-12-09,2023-12-12,badbergjr,박대리,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201533512,2015-06-12,1987000,2015-06-18,입학처,정비필요품,고장/파손
2024-05-04,2024-05-07,badbergjr,박대리,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202233522,2022-10-17,433000,2022-12-11,소프트웨어융합대학,중고품,불용결정
2025-08-26,2025-08-29,badbergjr,박대리,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202233523,2022-10-17,433000,2022-12-11,소프트웨어융합대학,폐품,사용연한경과
2026-01-21,2026-01-24,badbergjr,박대리,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202233526,2022-10-17,433000,2022-12-11,소프트웨어융합대학,정비필요품,고장/파손
2024-08-01,,badbergjr,박대리,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202133550,2021-10-12,7981000,2021-10-13,시설팀,폐품,사용연한경과
2026-01-06,2026-01-09,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202133551,2021-10-12,7981000,2021-10-13,시설팀,폐품,사용연한경과
2024-08-02,2024-08-05,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202133555,2021-10-12,7981000,2021-10-13,시설팀,중고품,불용결정
2025-08-13,2025-08-16,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202133559,2021-10-12,7981000,2021-10-13,시설팀,중고품,사업종료
2024-03-18,,badbergjr,박대리,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202133560,2021-10-12,7981000,2021-10-13,시설팀,폐품,사용연한경과
2025-12-13,2025-12-16,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202133562,2021-10-12,7981000,2021-10-13,시설팀,중고품,불용결정
2025-06-28,2025-07-01,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202133565,2021-10-12,7981000,2021-10-13,시설팀,중고품,불용결정
2024-04-14,2024-04-17,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202133569,2021-10-12,7981000,2021-10-13,시설팀,정비필요품,고장/파손
