G2B_목록번호,G2B_목록명,캠퍼스,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,승인상태,취득정리구분,운용부서코드,비고,수량
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2019-08-24,8619000,2019-09-03,,불용,10,확정,자체구입,A320,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2019-08-24,8619000,2019-09-03,,처분,10,확정,자체구입,A320,,2
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2019-08-24,8619000,2019-09-03,학생지원팀(ERICA),운용,10,확정,자체구입,A320,,20
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2019-08-24,8619000,2019-09-03,학생지원팀(ERICA),취득,10,확정,자체구입,A320,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2019-09-30,15030000,2019-10-11,,반납,10,확정,자체구입,A320,,3
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2019-09-30,15030000,2019-10-11,,처분,10,확정,자체구입,A320,,6
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2019-09-30,15030000,2019-10-11,학생지원팀(ERICA),운용,10,확정,자체구입,A320,,38
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2019-11-11,5039000,2019-11-14,,반납,10,확정,자체구입,A351,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2019-11-11,5039000,2019-11-14,,처분,10,확정,자체구입,A351,,3
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2019-11-11,5039000,2019-11-14,시설팀(ERICA),운용,10,확정,자체구입,A351,,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2019-11-13,7508000,2019-11-26,,반납,10,확정,자체구입,C354,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2019-11-13,7508000,2019-11-26,소프트웨어융합대학RC행정팀(ERICA),운용,10,확정,자체구입,C354,,22
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2019-11-30,12373000,2019-12-08,,반납,10,확정,자체구입,A351,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2019-11-30,12373000,2019-12-08,,처분,10,확정,자체구입,A351,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2019-11-30,12373000,2019-12-08,시설팀(ERICA),운용,10,확정,자체구입,A351,,29
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2019-11-30,12373000,2019-12-08,시설팀(ERICA),취득,10,확정,자체구입,A351,,2
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2019-12-09,9286000,2019-12-15,,반납,10,확정,자체구입,A351,,2
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2019-12-09,9286000,2019-12-15,시설팀(ERICA),운용,10,확정,자체구입,A351,,24
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2019-12-11,2257000,2019-12-23,,처분,10,확정,자체구입,C352,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2019-12-11,2257000,2019-12-23,공학대학RC행정팀(ERICA),운용,10,확정,자체구입,C352,,6
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-01-20,6498000,2020-01-28,,반납,10,확정,자체구입,C354,,2
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-01-20,6498000,2020-01-28,소프트웨어융합대학RC행정팀(ERICA),운용,10,확정,자체구입,C354,,15
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-01-21,13144000,2020-01-27,,처분,10,확정,자체구입,A351,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-01-21,13144000,2020-01-27,시설팀(ERICA),운용,10,확정,자체구입,A351,,35
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-04-14,5826000,2020-04-26,,처분,10,확정,자체구입,C354,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-04-14,5826000,2020-04-26,소프트웨어융합대학RC행정팀(ERICA),운용,10,확정,자체구입,C354,,16
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-04-14,5826000,2020-04-26,소프트웨어융합대학RC행정팀(ERICA),취득,10,확정,자체구입,C354,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-04-15,6540000,2020-04-24,공학대학RC행정팀(ERICA),운용,10,확정,자체구입,C352,,19
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-04-22,6435000,2020-05-01,시설팀(ERICA),운용,10,확정,자체구입,A351,강의실 환경 개선,20
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-05-19,3377000,2020-06-01,,처분,10,확정,자체구입,C354,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-05-19,3377000,2020-06-01,소프트웨어융합대학RC행정팀(ERICA),운용,10,확정,자체구입,C354,,9
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-07-16,3260000,2020-07-24,,처분,10,확정,자체구입,C354,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-07-16,3260000,2020-07-24,소프트웨어융합대학RC행정팀(ERICA),운용,10,확정,자체구입,C354,,9
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-08-18,3935000,2020-08-26,,반납,10,확정,자체구입,C364,,2
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-08-18,3935000,2020-08-26,경상대학RC행정팀(ERICA),운용,10,확정,자체구입,C364,,8
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-08-18,3935000,2020-08-26,경상대학RC행정팀(ERICA),취득,10,확정,자체구입,C364,,2
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-08-24,17372000,2020-09-01,,반납,10,확정,자체구입,C360,신규 연구실 구축,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-08-24,17372000,2020-09-01,,처분,10,확정,자체구입,C360,신규 연구실 구축,4
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-08-24,17372000,2020-09-01,글로벌문화통상대학RC행정팀(ERICA),운용,10,확정,자체구입,C360,신규 연구실 구축,42
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-08-29,15722000,2020-09-11,,반납,10,확정,자체구입,C352,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-08-29,15722000,2020-09-11,,불용,10,확정,자체구입,C352,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-08-29,15722000,2020-09-11,,처분,10,확정,자체구입,C352,,5
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-08-29,15722000,2020-09-11,공학대학RC행정팀(ERICA),운용,10,확정,자체구입,C352,,36
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-09-08,3063000,2020-09-19,,반납,10,확정,자체구입,C364,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-09-08,3063000,2020-09-19,경상대학RC행정팀(ERICA),운용,10,확정,자체구입,C364,,7
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2020-09-17,7454000,2020-09-28,글로벌문화통상대학RC행정팀(ERICA),운용,10,확정,자체구입,C360,,23
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-02-11,8443000,2021-02-14,글로벌문화통상대학RC행정팀(ERICA),운용,10,확정,자체구입,C360,,22
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-03-07,4665000,2021-03-19,,처분,10,확정,자체구입,C364,,2
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-03-07,4665000,2021-03-19,경상대학RC행정팀(ERICA),운용,10,확정,자체구입,C364,,11
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-03-07,4665000,2021-03-19,경상대학RC행정팀(ERICA),취득,10,확정,자체구입,C364,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-03-11,2049000,2021-03-17,,처분,10,확정,자체구입,C360,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-03-11,2049000,2021-03-17,글로벌문화통상대학RC행정팀(ERICA),운용,10,확정,자체구입,C360,,5
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-04-01,10441000,2021-04-06,,반납,10,확정,자체구입,C354,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-04-01,10441000,2021-04-06,,처분,10,확정,자체구입,C354,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-04-01,10441000,2021-04-06,소프트웨어융합대학RC행정팀(ERICA),운용,10,확정,자체구입,C354,,26
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-04-01,10441000,2021-04-06,소프트웨어융합대학RC행정팀(ERICA),취득,10,확정,자체구입,C354,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-06-19,9528000,2021-06-22,학생지원팀(ERICA),운용,10,확정,기증,A320,,28
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-07-13,14782000,2021-07-20,,반납,10,확정,자체구입,C360,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-07-13,14782000,2021-07-20,,처분,10,확정,자체구입,C360,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-07-13,14782000,2021-07-20,글로벌문화통상대학RC행정팀(ERICA),운용,10,확정,자체구입,C360,,37
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-08-11,6432000,2021-08-25,,반납,10,확정,자체구입,C360,,4
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-08-11,6432000,2021-08-25,,처분,10,확정,자체구입,C360,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-08-11,6432000,2021-08-25,글로벌문화통상대학RC행정팀(ERICA),운용,10,확정,자체구입,C360,,13
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-09-01,12015000,2021-09-11,,처분,10,확정,자체구입,C352,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-09-01,12015000,2021-09-11,공학대학RC행정팀(ERICA),운용,10,확정,자체구입,C352,,35
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-11-08,14239000,2021-11-12,,처분,10,확정,자체구입,A320,,2
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-11-08,14239000,2021-11-12,학생지원팀(ERICA),운용,10,확정,자체구입,A320,,36
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-11-08,14239000,2021-11-12,학생지원팀(ERICA),취득,10,확정,자체구입,A320,,2
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-11-30,13804000,2021-12-10,,반납,10,확정,자체구입,C360,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-11-30,13804000,2021-12-10,글로벌문화통상대학RC행정팀(ERICA),운용,10,확정,자체구입,C360,,35
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-11-30,13804000,2021-12-10,글로벌문화통상대학RC행정팀(ERICA),취득,10,확정,자체구입,C360,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-12-16,7677000,2021-12-21,,처분,10,확정,자체구입,C364,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-12-16,7677000,2021-12-21,경상대학RC행정팀(ERICA),운용,10,확정,자체구입,C364,,18
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-12-16,7677000,2021-12-21,경상대학RC행정팀(ERICA),취득,10,확정,자체구입,C364,,2
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-12-19,5364000,2021-12-26,시설팀(ERICA),운용,10,확정,기증,A351,,14
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2021-12-19,5364000,2021-12-26,시설팀(ERICA),취득,10,확정,기증,A351,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-02-05,2573000,2022-02-13,,반납,10,확정,자체구입,C360,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-02-05,2573000,2022-02-13,글로벌문화통상대학RC행정팀(ERICA),운용,10,확정,자체구입,C360,,7
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-02-07,8167000,2022-02-16,,반납,10,확정,자체구입,A351,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-02-07,8167000,2022-02-16,,처분,10,확정,자체구입,A351,,2
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-02-07,8167000,2022-02-16,시설팀(ERICA),운용,10,확정,자체구입,A351,,20
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-02-20,14929000,2022-03-02,,처분,10,확정,자체구입,C360,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-02-20,14929000,2022-03-02,글로벌문화통상대학RC행정팀(ERICA),운용,10,확정,자체구입,C360,,44
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-02-23,2555000,2022-03-01,경상대학RC행정팀(ERICA),운용,10,확정,자체구입,C364,,7
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-03-30,3660000,2022-04-08,시설팀(ERICA),운용,10,확정,자체구입,A351,,11
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-05-24,3401000,2022-05-29,,반납,10,확정,자체구입,C364,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-05-24,3401000,2022-05-29,,처분,10,확정,자체구입,C364,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-05-24,3401000,2022-05-29,경상대학RC행정팀(ERICA),운용,10,확정,자체구입,C364,,8
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-05-28,12011000,2022-06-08,시설팀(ERICA),운용,10,확정,자체구입,A351,,32
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-06-03,3467000,2022-06-11,소프트웨어융합대학RC행정팀(ERICA),운용,10,확정,자체구입,C354,,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-06-03,7975000,2022-06-13,학생지원팀(ERICA),운용,10,확정,자체구입,A320,강의실 환경 개선,24
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-06-03,7975000,2022-06-13,학생지원팀(ERICA),취득,10,확정,자체구입,A320,강의실 환경 개선,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-06-04,7077000,2022-06-09,,반납,10,확정,자체구입,C364,,2
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-06-04,7077000,2022-06-09,,처분,10,확정,자체구입,C364,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-06-04,7077000,2022-06-09,경상대학RC행정팀(ERICA),운용,10,확정,자체구입,C364,,16
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-06-30,4249000,2022-07-05,,처분,10,확정,자체구입,A320,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-06-30,4249000,2022-07-05,학생지원팀(ERICA),운용,10,확정,자체구입,A320,,11
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-07-08,10597000,2022-07-20,소프트웨어융합대학RC행정팀(ERICA),운용,10,확정,자체구입,C354,,28
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-07-09,3346000,2022-07-15,소프트웨어융합대학RC행정팀(ERICA),운용,10,확정,자체구입,C354,,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-09-01,15735000,2022-09-13,,반납,10,확정,자체구입,C352,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-09-01,15735000,2022-09-13,공학대학RC행정팀(ERICA),운용,10,확정,자체구입,C352,,44
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-10-23,4147000,2022-10-29,,불용,10,확정,자체구입,A351,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-10-23,4147000,2022-10-29,,처분,10,확정,자체구입,A351,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-10-23,4147000,2022-10-29,시설팀(ERICA),운용,10,확정,자체구입,A351,,11
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2022-10-31,5689000,2022-11-11,학생지원팀(ERICA),운용,10,확정,자체구입,A320,,18
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2023-02-12,8439000,2023-02-25,공학대학RC행정팀(ERICA),운용,10,확정,자체구입,C352,,23
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2023-02-13,9627000,2023-02-27,,반납,10,확정,자체구입,A320,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2023-02-13,9627000,2023-02-27,학생지원팀(ERICA),운용,10,확정,자체구입,A320,,26
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2023-03-25,7137000,2023-04-02,공학대학RC행정팀(ERICA),운용,10,확정,자체구입,C352,,21
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2023-05-30,13647000,2023-06-10,시설팀(ERICA),운용,10,확정,자체구입,A351,신규 연구실 구축,37
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2023-05-30,13647000,2023-06-10,시설팀(ERICA),취득,10,확정,자체구입,A351,신규 연구실 구축,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2023-09-08,13500000,2023-09-14,글로벌문화통상대학RC행정팀(ERICA),운용,10,확정,자체구입,C360,,41
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2023-10-19,13629000,2023-10-30,,반납,10,확정,자체구입,C354,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2023-10-19,13629000,2023-10-30,소프트웨어융합대학RC행정팀(ERICA),운용,10,확정,자체구입,C354,,40
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2023-12-16,2109000,2023-12-22,경상대학RC행정팀(ERICA),운용,10,확정,자체구입,C364,,6
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2024-01-05,7643000,2024-01-12,,반납,10,확정,자체구입,A320,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2024-01-05,7643000,2024-01-12,학생지원팀(ERICA),운용,10,확정,자체구입,A320,,20
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2024-01-18,8583000,2024-02-01,,반납,10,확정,자체구입,C364,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2024-01-18,8583000,2024-02-01,경상대학RC행정팀(ERICA),운용,10,확정,자체구입,C364,,26
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2024-03-19,10514000,2024-04-01,학생지원팀(ERICA),운용,10,확정,자체구입,A320,,30
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2024-03-22,10661000,2024-04-03,공학대학RC행정팀(ERICA),운용,10,확정,자체구입,C352,,32
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2024-03-23,15182000,2024-03-31,학생지원팀(ERICA),운용,10,확정,자체구입,A320,,46
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2024-03-31,10487000,2024-04-03,글로벌문화통상대학RC행정팀(ERICA),운용,10,확정,기증,C360,신규 연구실 구축,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2024-03-31,10487000,2024-04-03,소프트웨어융합대학RC행정팀(ERICA),운용,10,확정,기증,C354,신규 연구실 구축,27
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2024-04-14,3465000,2024-04-24,,반납,10,확정,자체구입,A351,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2024-04-14,3465000,2024-04-24,시설팀(ERICA),운용,10,확정,자체구입,A351,,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2024-05-24,14988000,2024-06-03,공학대학RC행정팀(ERICA),운용,10,확정,자체구입,C352,,46
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2024-05-24,14988000,2024-06-03,공학대학RC행정팀(ERICA),취득,10,확정,자체구입,C352,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2024-06-22,5339000,2024-06-28,시설팀(ERICA),운용,10,확정,자체구입,A351,,15
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2024-11-13,15475000,2024-11-16,공학대학RC행정팀(ERICA),운용,10,확정,자체구입,C352,,40
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2024-11-13,15475000,2024-11-16,공학대학RC행정팀(ERICA),취득,10,확정,자체구입,C352,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2024-12-14,12084000,2024-12-24,학생지원팀(ERICA),운용,10,확정,자체구입,A320,,33
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2025-01-27,5236000,2025-02-05,,반납,10,확정,자체구입,C354,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2025-01-27,5236000,2025-02-05,소프트웨어융합대학RC행정팀(ERICA),운용,10,확정,자체구입,C354,,14
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2025-05-01,1967000,2025-05-07,학생지원팀(ERICA),운용,10,확정,자체구입,A320,,6
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2025-05-13,5120000,2025-05-20,글로벌문화통상대학RC행정팀(ERICA),운용,10,확정,자체구입,C360,신규 연구실 구축,14
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2025-06-10,7152000,2025-06-19,경상대학RC행정팀(ERICA),운용,10,확정,자체구입,C364,,20
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2025-06-10,7152000,2025-06-19,경상대학RC행정팀(ERICA),취득,10,확정,자체구입,C364,,1
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2025-10-27,2259000,2025-11-01,시설팀(ERICA),운용,10,확정,자체구입,A351,,7
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2025-11-18,5476000,2025-11-29,공학대학RC행정팀(ERICA),운용,10,확정,자체구입,C352,,15
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2025-11-19,8494000,2025-11-25,공학대학RC행정팀(ERICA),운용,10,확정,자체구입,C352,,23
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",서울,2026-01-26,13916000,2026-01-30,글로벌문화통상대학RC행정팀(ERICA),취득,10,확정,자체구입,C360,,44
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",ERICA,2015-01-24,8320000,2015-02-05,,반납,10,확정,자체구입,A351,,3
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",ERICA,2015-01-24,8320000,2015-02-05,,처분,10,확정,자체구입,A351,,3
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",ERICA,2015-01-24,8320000,2015-02-05,시설팀(ERICA),운용,10,확정,자체구입,A351,,29
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",ERICA,2015-01-24,8320000,2015-02-05,시설팀(ERICA),취득,10,확정,자체구입,A351,,1
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",ERICA,2015-02-04,1247000,2015-02-10,,반납,10,확정,자체구입,A351,,1
