불용일자,불용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,물품상태,사유
2019-01-31,2019-02-20,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201830641,2018-03-08,558000,2018-03-15,,반납,5,폐품,내구연한 경과
2022-03-01,2022-03-27,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202130644,2021-11-04,216000,2021-11-18,,반납,10,정비필요품,수리비용과다
2026-01-06,,hyl0610,황팀장,대기,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202030679,2020-07-18,4599000,2020-07-27,,반납,8,폐품,내구연한 경과
2021-04-04,2021-04-18,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202030681,2020-07-18,4599000,2020-07-27,,반납,8,폐품,내구연한 경과
2016-11-06,2016-11-22,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201630684,2016-08-17,19533000,2016-08-31,소프트웨어융합대학RC행정팀(ERICA),운용,7,폐품,직권 불용(파손/노후)
2017-05-20,,hyl0610,황팀장,반려,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201630685,2016-08-17,19533000,2016-08-31,,반납,7,폐품,내구연한 경과
2024-10-01,,hyl0610,황팀장,대기,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201530738,2015-04-25,784000,2015-05-07,학생지원팀(ERICA),운용,6,폐품,직권 불용(파손/노후)
2019-07-31,,hyl0610,황팀장,반려,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201930752,2019-05-30,11387000,2019-06-11,,반납,6,폐품,내구연한 경과
2026-01-24,,hyl0610,황팀장,대기,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201930791,2019-03-21,2282000,2019-03-27,,반납,5,정비필요품,수리비용과다
2019-12-10,2020-01-03,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201930792,2019-03-21,2282000,2019-03-27,,반납,5,중고품,구형화
2016-05-19,2016-06-13,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201630799,2016-03-03,603000,2016-03-14,,반납,5,정비필요품,수리비용과다
2019-06-02,2019-06-24,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201930805,2019-02-15,1462000,2019-02-19,,반납,10,중고품,활용부서부재
2025-01-01,,hyl0610,황팀장,대기,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202130817,2021-11-22,8957000,2021-12-04,,반납,5,정비필요품,수리비용과다
2022-07-11,2022-07-30,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202130825,2021-09-02,28706000,2021-09-06,,반납,7,폐품,내구연한 경과
2017-03-27,2017-04-25,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201630860,2016-11-10,4189000,2016-11-13,,반납,10,정비필요품,수리비용과다
2017-12-10,,hyl0610,황팀장,반려,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201730868,2017-02-09,2040000,2017-02-23,,반납,5,중고품,활용부서부재
2018-04-07,2018-04-30,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201730899,2017-11-14,4622000,2017-11-19,,반납,10,정비필요품,수리비용과다
2025-02-02,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201730900,2017-11-14,4622000,2017-11-19,,반납,10,정비필요품,수리비용과다
2024-11-04,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201730902,2017-11-14,4622000,2017-11-19,,반납,10,폐품,내구연한 경과
2025-10-04,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201730909,2017-11-14,4622000,2017-11-19,,반납,10,폐품,내구연한 경과
2015-11-08,2015-12-08,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201530927,2015-01-10,2713000,2015-01-16,,반납,6,정비필요품,수리비용과다
2025-03-18,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201730937,2017-07-18,1433000,2017-07-23,,반납,10,중고품,구형화
2020-05-18,2020-06-05,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201930948,2019-11-17,18498000,2019-11-23,,반납,10,정비필요품,수리비용과다
2026-01-17,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201930963,2019-11-17,18498000,2019-11-23,,반납,10,폐품,내구연한 경과
2020-06-14,2020-07-11,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201930969,2019-11-17,18498000,2019-11-23,,반납,10,폐품,내구연한 경과
2020-07-05,2020-07-27,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201930972,2019-11-17,18498000,2019-11-23,,반납,10,중고품,구형화
2020-04-10,2020-05-03,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201930977,2019-11-17,18498000,2019-11-23,,반납,10,정비필요품,수리비용과다
2020-10-15,,hyl0610,황팀장,반려,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201930978,2019-11-17,18498000,2019-11-23,,반납,10,폐품,내구연한 경과
2020-07-16,2020-08-11,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201930981,2019-11-17,18498000,2019-11-23,,반납,10,폐품,내구연한 경과
2020-07-08,2020-07-31,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201930986,2019-11-17,18498000,2019-11-23,,반납,10,정비필요품,수리비용과다
2020-05-31,2020-06-27,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202031032,2020-02-12,579000,2020-02-20,,반납,5,폐품,내구연한 경과
2019-01-31,2019-02-20,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201831046,2018-06-11,4536000,2018-06-18,,반납,6,폐품,내구연한 경과
2019-02-05,2019-03-01,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201831052,2018-06-11,4536000,2018-06-18,,반납,6,폐품,내구연한 경과
2016-05-17,2016-06-06,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201631053,2016-01-09,8371000,2016-01-21,,반납,6,폐품,내구연한 경과
2025-12-13,,hyl0610,황팀장,대기,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201631060,2016-01-09,8371000,2016-01-21,,반납,6,폐품,내구연한 경과
2017-10-04,2017-10-26,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201731072,2017-07-27,5923000,2017-08-06,글로벌문화통상대학RC행정팀(ERICA),운용,5,폐품,직권 불용(파손/노후)
2017-12-28,2018-01-27,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201731076,2017-10-01,14572000,2017-10-11,공학대학RC행정팀(ERICA),운용,6,폐품,직권 불용(파손/노후)
2017-11-26,,hyl0610,황팀장,반려,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201731099,2017-07-07,4108000,2017-07-15,,반납,10,폐품,내구연한 경과
2016-02-21,2016-03-08,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201531120,2015-04-25,3192000,2015-05-08,,반납,10,폐품,내구연한 경과
2017-09-07,2017-10-06,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201731123,2017-02-20,773000,2017-03-06,,반납,10,중고품,구형화
2019-12-12,2020-01-06,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201931125,2019-09-05,4936000,2019-09-09,,반납,6,중고품,구형화
2017-12-11,2018-01-01,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201731134,2017-05-09,7637000,2017-05-13,,반납,10,폐품,내구연한 경과
2018-01-08,2018-01-25,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201731135,2017-05-09,7637000,2017-05-13,,반납,10,폐품,내구연한 경과
2017-08-14,2017-09-05,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201731136,2017-05-09,7637000,2017-05-13,공학대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2017-11-11,2017-12-10,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201731137,2017-05-09,7637000,2017-05-13,,반납,10,정비필요품,수리비용과다
2017-07-31,2017-08-24,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201731138,2017-05-09,7637000,2017-05-13,공학대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2017-08-18,2017-09-13,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201731141,2017-05-09,7637000,2017-05-13,공학대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2018-01-08,2018-01-26,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201731144,2017-05-09,7637000,2017-05-13,,반납,10,정비필요품,수리비용과다
2025-02-04,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201731145,2017-05-09,7637000,2017-05-13,,반납,10,정비필요품,수리비용과다
2017-09-20,2017-10-04,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201731157,2017-05-09,7637000,2017-05-13,,반납,10,정비필요품,수리비용과다
2025-03-17,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201731166,2017-05-09,7637000,2017-05-13,,반납,10,폐품,내구연한 경과
2025-01-06,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201731167,2017-05-09,7637000,2017-05-13,공학대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2018-03-16,2018-04-11,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201731169,2017-05-09,7637000,2017-05-13,,반납,10,정비필요품,수리비용과다
2020-06-23,2020-07-07,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201931182,2019-05-14,2549000,2019-05-22,,반납,10,중고품,구형화
2019-09-06,2019-09-27,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201831191,2018-09-06,11982000,2018-09-09,,반납,6,중고품,활용부서부재
2024-10-10,,hyl0610,황팀장,대기,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202131213,2021-02-21,20164000,2021-02-26,,반납,7,폐품,내구연한 경과
2021-09-06,2021-09-29,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M202131260,2021-06-12,890000,2021-06-24,,반납,5,중고품,활용부서부재
2020-10-18,2020-11-09,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202031288,2020-01-03,14144000,2020-01-14,,반납,6,폐품,내구연한 경과
2024-10-03,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201631311,2016-08-10,7201000,2016-08-14,,반납,10,정비필요품,수리비용과다
2016-10-22,2016-11-19,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201631327,2016-08-10,7201000,2016-08-14,,반납,10,중고품,활용부서부재
2022-06-27,2022-07-20,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202131380,2021-10-06,10443000,2021-10-19,,반납,10,폐품,내구연한 경과
2019-09-01,,hyl0610,황팀장,반려,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201931410,2019-02-17,863000,2019-02-27,,반납,5,정비필요품,수리비용과다
2020-03-27,2020-04-22,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201931415,2019-02-17,863000,2019-02-27,,반납,5,중고품,구형화
2023-07-28,2023-08-19,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202331460,2023-01-30,1336000,2023-02-08,,반납,8,폐품,내구연한 경과
2018-10-24,2018-11-14,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201831471,2018-06-26,4133000,2018-07-07,,반납,6,중고품,활용부서부재
2016-09-09,2016-09-27,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631483,2016-04-07,4200000,2016-04-13,,반납,10,폐품,내구연한 경과
2025-11-03,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631493,2016-04-07,4200000,2016-04-13,,반납,10,폐품,내구연한 경과
2016-07-09,2016-08-08,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631495,2016-04-07,4200000,2016-04-13,,반납,10,폐품,내구연한 경과
2024-12-10,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631498,2016-04-07,4200000,2016-04-13,,반납,10,폐품,내구연한 경과
2023-08-01,2023-08-30,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202231535,2022-10-31,5689000,2022-11-11,,반납,10,중고품,활용부서부재
2025-05-22,,hyl0610,황팀장,대기,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202031585,2020-01-01,6498000,2020-01-10,,반납,6,폐품,내구연한 경과
2016-12-13,2016-12-28,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201531598,2015-12-18,5235000,2016-01-01,,반납,6,정비필요품,수리비용과다
2019-11-22,,hyl0610,황팀장,반려,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201931600,2019-05-15,1924000,2019-05-23,,반납,8,정비필요품,수리비용과다
2020-09-13,2020-10-02,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202031628,2020-07-09,17817000,2020-07-17,,반납,10,정비필요품,수리비용과다
2021-06-21,,hyl0610,황팀장,반려,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202031638,2020-07-09,17817000,2020-07-17,,반납,10,중고품,구형화
2020-12-27,2021-01-25,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202031648,2020-07-09,17817000,2020-07-17,,반납,10,정비필요품,수리비용과다
2021-06-03,2021-06-28,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202031660,2020-07-09,17817000,2020-07-17,,반납,10,정비필요품,수리비용과다
2021-04-22,2021-05-21,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202031663,2020-07-09,17817000,2020-07-17,,반납,10,정비필요품,수리비용과다
2019-07-03,,hyl0610,황팀장,반려,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201931690,2019-01-09,1452000,2019-01-20,,반납,10,폐품,내구연한 경과
2016-12-24,2017-01-10,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201631733,2016-10-29,6918000,2016-11-02,학생지원팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2017-02-20,2017-03-11,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201631735,2016-06-02,538000,2016-06-05,,반납,5,폐품,내구연한 경과
2017-05-23,2017-06-11,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201631738,2016-06-02,538000,2016-06-05,,반납,5,중고품,활용부서부재
2016-05-01,,hyl0610,황팀장,반려,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201531794,2015-10-26,335000,2015-10-29,,반납,4,폐품,내구연한 경과
2025-09-08,,hyl0610,황팀장,대기,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201931803,2019-09-18,569000,2019-09-27,,반납,5,폐품,내구연한 경과
2020-05-05,2020-05-26,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201931806,2019-09-18,569000,2019-09-27,,반납,5,폐품,내구연한 경과
2019-10-08,2019-11-04,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201831808,2018-11-20,3394000,2018-11-25,,반납,5,폐품,내구연한 경과
2017-11-28,2017-12-21,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201731856,2017-07-27,599000,2017-08-03,,반납,5,정비필요품,수리비용과다
2017-11-14,2017-12-08,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201731857,2017-07-27,599000,2017-08-03,경상대학RC행정팀(ERICA),운용,5,폐품,직권 불용(파손/노후)
2025-06-24,,hyl0610,황팀장,대기,4322261025578661,"허브, Belkin, (US)INC002, 7port",M202031864,2020-03-24,508000,2020-04-03,,반납,5,중고품,구형화
2016-06-22,2016-07-18,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631872,2016-01-25,2422000,2016-02-03,,반납,10,중고품,활용부서부재
2022-12-10,2022-12-31,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202231878,2022-08-08,7405000,2022-08-19,,반납,6,정비필요품,수리비용과다
2017-07-15,2017-08-09,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201731885,2017-05-01,3311000,2017-05-15,공학대학RC행정팀(ERICA),운용,5,폐품,직권 불용(파손/노후)
2021-04-10,2021-05-01,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202031931,2020-07-28,334000,2020-08-08,,반납,4,폐품,내구연한 경과
2025-06-29,,hyl0610,황팀장,대기,4322261025578661,"허브, Belkin, (US)INC002, 7port",M202031948,2020-04-30,846000,2020-05-09,,반납,5,정비필요품,수리비용과다
2016-04-10,2016-05-07,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201531970,2015-12-31,2931000,2016-01-10,,반납,10,폐품,내구연한 경과
2024-10-20,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201531973,2015-12-31,2931000,2016-01-10,학생지원팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2016-03-08,2016-03-23,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201531982,2015-12-31,2931000,2016-01-10,학생지원팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2016-04-27,,hyl0610,황팀장,반려,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201531986,2015-12-31,2931000,2016-01-10,,반납,10,폐품,내구연한 경과
2017-06-11,2017-07-01,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201631991,2016-08-16,3887000,2016-08-19,,반납,6,정비필요품,수리비용과다
2025-09-12,,hyl0610,황팀장,대기,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202131996,2021-08-05,329000,2021-08-15,,반납,5,폐품,내구연한 경과
2025-01-03,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202032014,2020-03-18,6169000,2020-03-24,,반납,10,정비필요품,수리비용과다
2021-01-25,2021-02-21,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202032015,2020-03-18,6169000,2020-03-24,,반납,10,폐품,내구연한 경과
2020-12-22,2021-01-08,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201932111,2019-12-31,2463000,2020-01-07,,반납,10,중고품,구형화
2019-04-05,2019-04-23,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201832118,2018-12-07,329000,2018-12-11,,반납,5,중고품,구형화
2022-01-19,2022-02-05,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202132119,2021-07-24,1152000,2021-08-04,,반납,5,정비필요품,수리비용과다
2019-05-22,2019-06-17,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201832145,2018-12-24,1817000,2019-01-07,,반납,6,폐품,내구연한 경과
2023-10-22,2023-11-20,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202232159,2022-11-24,9812000,2022-12-06,,반납,5,폐품,내구연한 경과
2025-02-28,,hyl0610,황팀장,대기,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201532180,2015-05-16,3216000,2015-05-21,경상대학RC행정팀(ERICA),운용,8,폐품,직권 불용(파손/노후)
2017-01-11,2017-02-09,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201632185,2016-10-11,3670000,2016-10-14,경상대학RC행정팀(ERICA),운용,5,폐품,직권 불용(파손/노후)
2022-04-20,2022-05-04,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202132186,2021-06-02,214000,2021-06-14,,반납,4,폐품,내구연한 경과
2016-07-14,2016-07-30,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201532205,2015-09-19,3900000,2015-09-26,,반납,10,폐품,내구연한 경과
2025-07-23,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201932212,2019-11-14,6294000,2019-11-28,,반납,10,폐품,내구연한 경과
2025-08-12,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201932219,2019-11-14,6294000,2019-11-28,,반납,10,폐품,내구연한 경과
2020-05-09,2020-06-06,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201932220,2019-11-14,6294000,2019-11-28,,반납,10,폐품,내구연한 경과
2020-05-02,2020-05-19,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201932221,2019-11-14,6294000,2019-11-28,,반납,10,정비필요품,수리비용과다
2020-09-19,2020-10-07,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201932237,2019-11-14,6294000,2019-11-28,,반납,10,정비필요품,수리비용과다
2025-03-15,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201632246,2016-11-26,9396000,2016-11-29,,반납,10,정비필요품,수리비용과다
2017-11-19,2017-12-03,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201632250,2016-11-26,9396000,2016-11-29,,반납,10,중고품,구형화
2017-08-03,2017-09-02,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201632252,2016-11-26,9396000,2016-11-29,,반납,10,중고품,구형화
2025-04-28,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201632255,2016-11-26,9396000,2016-11-29,공학대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2025-04-04,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201632262,2016-11-26,9396000,2016-11-29,,반납,10,정비필요품,수리비용과다
2017-09-11,2017-10-04,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201632264,2016-11-26,9396000,2016-11-29,,반납,10,중고품,활용부서부재
2017-10-08,2017-10-25,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201632265,2016-11-26,9396000,2016-11-29,,반납,10,폐품,내구연한 경과
2025-11-29,,hyl0610,황팀장,대기,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201832327,2018-08-16,6276000,2018-08-24,,반납,6,폐품,내구연한 경과
2018-06-13,2018-07-12,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201732330,2017-12-15,572000,2017-12-19,,반납,10,폐품,내구연한 경과
